LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial_5.started,image_9.started,image_10.started,polygon_6.started,trial_5.stopped,trial_6.started,image_11.started,image_12.started,polygon_7.started,trial_6.stopped,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,trial_3.stopped,trial_4.started,image_7.started,image_8.started,polygon_4.started,image_7.stopped,image_8.stopped,polygon_4.stopped,trial_4.stopped,image_5.stopped,image_6.stopped,polygon_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_11,20,20,0,2.2,-2.2,-2.2,2.2,3.19999999999999,-3.19999999999999,3.19999999999999,-3.19999999999999,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,12,,,,,12.045327499999985,,,,12.031153899999936,12.045327499999985,12.045327499999985,12.045327499999985,12.330931599999985,12.331163599999854,12.345162900000105,12.345162900000105,12.345162900000105,12.630722500000047,,,,,,,,,,,,,,,,,,,,632199,001,2025-03-17_14h38.39.233,Estimulo_ICE,2024.2.4,59.924554985130385,2025-03-17 14h38.44.546313 -0300,
Estimulo_11,21,21,0,2.2,-2.2,-2.2,2.2,2.79999999999999,-2.79999999999999,2.79999999999999,-2.79999999999999,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,16,,,,,12.645310100000188,,,,12.631065600000056,12.645310100000188,12.645310100000188,12.645310100000188,12.930759299999863,12.930989999999838,12.945363100000122,12.945363100000122,12.945363100000122,13.230902799999967,,,,,,,,,,,,,,,,,,,,632199,001,2025-03-17_14h38.39.233,Estimulo_ICE,2024.2.4,59.924554985130385,2025-03-17 14h38.44.546313 -0300,
Estimulo_11,22,22,0,2.2,-2.2,-2.2,2.2,2.59999999999999,-2.59999999999999,2.59999999999999,-2.59999999999999,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,18,,,,,13.245334000000184,,,,13.231247300000177,13.245334000000184,13.245334000000184,13.245334000000184,13.530847999999878,13.531077699999969,13.545397299999877,13.545397299999877,13.545397299999877,13.836597399999846,,,,,,,,,,,,,,,,,,,,632199,001,2025-03-17_14h38.39.233,Estimulo_ICE,2024.2.4,59.924554985130385,2025-03-17 14h38.44.546313 -0300,
Estimulo_11,23,23,0,2.2,-2.2,-2.2,2.2,1.59999999999999,-1.59999999999999,1.59999999999999,-1.59999999999999,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,28,,,,,13.847122099999979,,,,13.837521200000083,13.847122099999979,13.847122099999979,13.847122099999979,14.133001199999853,14.133399400000144,14.146126099999947,14.146126099999947,14.146126099999947,14.433389299999817,,,,,,,,,,,,,,,,,,,,632199,001,2025-03-17_14h38.39.233,Estimulo_ICE,2024.2.4,59.924554985130385,2025-03-17 14h38.44.546313 -0300,
Estimulo_11,24,24,0,2.2,-2.2,-2.2,2.2,4.2,-4.2,4.2,-4.2,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,2,,,,,14.445914999999786,,,,14.434031400000094,14.445914999999786,14.445914999999786,14.445914999999786,14.738146400000005,14.73893739999994,14.746944900000017,14.746944900000017,14.746944900000017,15.030856700000186,,,,,,,,,,,,,,,,,,,,632199,001,2025-03-17_14h38.39.233,Estimulo_ICE,2024.2.4,59.924554985130385,2025-03-17 14h38.44.546313 -0300,
Estimulo_11,25,25,0,2.2,-2.2,-2.2,2.2,1.99999999999999,-1.99999999999999,1.99999999999999,-1.99999999999999,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,24,,,,,15.045292400000108,,,,15.031197599999814,15.045292400000108,15.045292400000108,15.045292400000108,15.33087660000001,15.331107200000133,15.345215700000153,15.345215700000153,15.345215700000153,15.630906800000048,,,,,,,,,,,,,,,,,,,,632199,001,2025-03-17_14h38.39.233,Estimulo_ICE,2024.2.4,59.924554985130385,2025-03-17 14h38.44.546313 -0300,
Estimulo_11,26,26,0,2.2,-2.2,-2.2,2.2,3.5,-3.5,3.5,-3.5,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,9,,,,,15.645270600000003,,,,15.631251599999814,15.645270600000003,15.645270600000003,15.645270600000003,15.93084829999998,15.931080500000007,15.945298300000104,15.945298300000104,15.945298300000104,16.23070409999991,,,,,,,,,,,,,,,,,,,,632199,001,2025-03-17_14h38.39.233,Estimulo_ICE,2024.2.4,59.924554985130385,2025-03-17 14h38.44.546313 -0300,
Estimulo_11,27,27,0,2.2,-2.2,-2.2,2.2,1.49999999999998,-1.49999999999998,1.49999999999998,-1.49999999999998,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,29,,,,,16.245374600000105,,,,16.231044699999984,16.245374600000105,16.245374600000105,16.245374600000105,16.536726400000134,16.537344700000176,16.547174799999993,16.547174799999993,16.547174799999993,16.831176700000015,,,,,,,,,,,,,,,,,,,,632199,001,2025-03-17_14h38.39.233,Estimulo_ICE,2024.2.4,59.924554985130385,2025-03-17 14h38.44.546313 -0300,
Estimulo_11,28,28,0,2.2,-2.2,-2.2,2.2,4,-4,4,-4,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,4,,,,,16.845446100000117,,,,16.831575799999882,16.845446100000117,16.845446100000117,16.845446100000117,17.131209000000126,17.13148060000003,17.14544049999995,17.14544049999995,17.14544049999995,17.432933799999773,,,,,,,,,,,,,,,,,,,,632199,001,2025-03-17_14h38.39.233,Estimulo_ICE,2024.2.4,59.924554985130385,2025-03-17 14h38.44.546313 -0300,
Estimulo_11,29,29,0,2.2,-2.2,-2.2,2.2,4.1,-4.1,4.1,-4.1,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,3,,,,,17.445505499999854,,,,17.433571999999913,17.445505499999854,17.445505499999854,17.445505499999854,17.733648099999755,17.73406819999991,17.746093799999926,17.746093799999926,17.746093799999926,18.033458699999755,,,,,,,,,,,,,,,,,,,,632199,001,2025-03-17_14h38.39.233,Estimulo_ICE,2024.2.4,59.924554985130385,2025-03-17 14h38.44.546313 -0300,
Estimulo_11,30,30,0,2.2,-2.2,-2.2,2.2,1.09999999999998,-1.09999999999998,1.09999999999998,-1.09999999999998,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,33,,,,,18.046108699999877,,,,18.034076299999924,18.046108699999877,18.046108699999877,18.046108699999877,18.33147830000007,18.331757500000094,18.345566999999846,18.345566999999846,18.345566999999846,18.631476699999894,,,,,,,,,,,,,,,,,,,,632199,001,2025-03-17_14h38.39.233,Estimulo_ICE,2024.2.4,59.924554985130385,2025-03-17 14h38.44.546313 -0300,
Estimulo_11,31,31,0,2.2,-2.2,-2.2,2.2,4.4,-4.4,4.4,-4.4,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,0,,,,,18.645459200000005,,,,18.63189289999991,18.645459200000005,18.645459200000005,18.645459200000005,18.933930600000167,18.934374099999786,18.946177799999987,18.946177799999987,18.946177799999987,19.231467600000087,,,,,,,,,,,,,,,,,,,,632199,001,2025-03-17_14h38.39.233,Estimulo_ICE,2024.2.4,59.924554985130385,2025-03-17 14h38.44.546313 -0300,
Estimulo_11,32,32,0,2.2,-2.2,-2.2,2.2,3.6,-3.6,3.6,-3.6,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,8,,,,,19.245357400000103,,,,19.23190139999997,19.245357400000103,19.245357400000103,19.245357400000103,19.53080540000019,19.531039500000134,19.545303299999887,19.545303299999887,19.545303299999887,19.831626499999857,,,,,,,,,,,,,,,,,,,,632199,001,2025-03-17_14h38.39.233,Estimulo_ICE,2024.2.4,59.924554985130385,2025-03-17 14h38.44.546313 -0300,
Estimulo_11,33,33,0,2.2,-2.2,-2.2,2.2,1.69999999999999,-1.69999999999999,1.69999999999999,-1.69999999999999,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,27,,,,,19.84538939999993,,,,19.832039500000064,19.84538939999993,19.84538939999993,19.84538939999993,20.135238800000025,20.135769099999834,20.146721900000102,20.146721900000102,20.146721900000102,20.436828100000184,,,,,,,,,,,,,,,,,,,,632199,001,2025-03-17_14h38.39.233,Estimulo_ICE,2024.2.4,59.924554985130385,2025-03-17 14h38.44.546313 -0300,
Estimulo_11,0,0,0,,,,,,,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.470151200000146,20.478483699999742,20.935008200000084,,,,,,,,,,,,,,,,,632199,001,2025-03-17_14h38.39.233,Estimulo_ICE,2024.2.4,59.924554985130385,2025-03-17 14h38.44.546313 -0300,
Estimulo_5,0,0,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.028136800000084,,20.935238200000185,20.93593299999975,,,,,,,,,,,,,,21.011114599999928,21.028136800000084,21.028136800000084,21.028136800000084,21.23134489999984,21.23157910000009,21.24538900000016,21.24538900000016,21.24538900000016,21.545269199999893,21.545269199999893,21.545269199999893,21.531156999999894,,,,632199,001,2025-03-17_14h38.39.233,Estimulo_ICE,2024.2.4,59.924554985130385,2025-03-17 14h38.44.546313 -0300,
Estimulo_5,1,1,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.545269199999893,,,,,,,,,,,,,,,,,21.53151149999985,21.545269199999893,21.545269199999893,21.545269199999893,21.833900600000106,21.83430219999991,21.845904599999812,21.845904599999812,21.845904599999812,22.145908599999984,22.145908599999984,22.145908599999984,22.133112500000152,21.845904599999812,21.845904599999812,21.845904599999812,632199,001,2025-03-17_14h38.39.233,Estimulo_ICE,2024.2.4,59.924554985130385,2025-03-17 14h38.44.546313 -0300,
