LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,trial_3.stopped,trial_4.started,image_7.started,image_8.started,polygon_4.started,image_7.stopped,image_8.stopped,polygon_4.stopped,trial_4.stopped,image_5.stopped,image_6.stopped,polygon_3.stopped,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,trial_5.started,image_9.started,image_10.started,polygon_6.started,trial_5.stopped,trial_6.started,image_11.started,image_12.started,polygon_7.started,trial_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_6,33,33,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,0,0,0,5,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,19.82039850000001,,,,19.80689529999995,19.82039850000001,19.82039850000001,19.82039850000001,20.106299499999977,20.10655870000005,20.120587800000067,20.120587800000067,20.120587800000067,20.50347850000003,20.50347850000003,20.50347850000003,20.406379600000037,20.120587800000067,20.120587800000067,20.120587800000067,,,,,,,,,,,,,,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_6,0,0,0,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.48661549999997,20.50347850000003,20.930352399999947,,,,,,,,,,,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,0,0,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,21.070028000000093,,20.93070119999993,20.931632900000068,,,,,,,,,,,,,,,,,,,,21.06417519999991,21.070028000000093,21.070028000000093,21.070028000000093,21.23930210000003,21.23951890000012,21.253939200000104,21.253939200000104,21.253939200000104,21.544935099999975,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,1,1,0,2.49999999999999,-2.49999999999999,2.49999999999999,-2.49999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,19,,,,,,,,,,,,,21.55455260000008,,,,,,,,,,,,,,,,,,,,,,,21.54588190000004,21.55455260000008,21.55455260000008,21.55455260000008,21.841957600000114,21.842363700000078,21.854657999999972,21.854657999999972,21.854657999999972,22.13933259999999,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,2,2,0,2.39999999999999,-2.39999999999999,2.39999999999999,-2.39999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,20,,,,,,,,,,,,,22.15398090000008,,,,,,,,,,,,,,,,,,,,,,,22.139705999999933,22.15398090000008,22.15398090000008,22.15398090000008,22.439587800000027,22.439837200000056,22.454066499999954,22.454066499999954,22.454066499999954,22.73968549999995,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,3,3,0,3.09999999999999,-3.09999999999999,3.09999999999999,-3.09999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,13,,,,,,,,,,,,,22.753926200000024,,,,,,,,,,,,,,,,,,,,,,,22.74005460000012,22.753926200000024,22.753926200000024,22.753926200000024,23.039586899999904,23.03984820000005,23.05394810000007,23.05394810000007,23.05394810000007,23.3449192999999,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,4,4,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,23.35580640000012,,,,,,,,,,,,,,,,,,,,,,,23.345853799999986,23.35580640000012,23.35580640000012,23.35580640000012,23.64505290000011,23.645676399999957,23.655603500000097,23.655603500000097,23.655603500000097,23.94197290000011,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,5,5,0,2.89999999999999,-2.89999999999999,2.89999999999999,-2.89999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,15,,,,,,,,,,,,,23.954627200000004,,,,,,,,,,,,,,,,,,,,,,,23.942575100000113,23.954627200000004,23.954627200000004,23.954627200000004,24.23935890000007,24.239580500000102,24.253808100000015,24.253808100000015,24.253808100000015,24.539579499999945,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,6,6,0,3.29999999999999,-3.29999999999999,3.29999999999999,-3.29999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,11,,,,,,,,,,,,,24.55391970000005,,,,,,,,,,,,,,,,,,,,,,,24.53993259999993,24.55391970000005,24.55391970000005,24.55391970000005,24.839627900000096,24.839866699999902,24.853927299999896,24.853927299999896,24.853927299999896,25.139294500000005,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,7,7,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,4,,,,,,,,,,,,,25.15389600000003,,,,,,,,,,,,,,,,,,,,,,,25.139645599999994,25.15389600000003,25.15389600000003,25.15389600000003,25.4395477999999,25.439785999999913,25.45402809999996,25.45402809999996,25.45402809999996,25.7394847999999,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,8,8,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,0,,,,,,,,,,,,,25.753849400000036,,,,,,,,,,,,,,,,,,,,,,,25.739835800000037,25.753849400000036,25.753849400000036,25.753849400000036,26.039429700000028,26.03966659999992,26.053899700000102,26.053899700000102,26.053899700000102,26.339480300000105,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,9,9,0,2.09999999999999,-2.09999999999999,2.09999999999999,-2.09999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,23,,,,,,,,,,,,,26.353902900000094,,,,,,,,,,,,,,,,,,,,,,,26.339830599999914,26.353902900000094,26.353902900000094,26.353902900000094,26.63932530000011,26.639564199999995,26.653987200000074,26.653987200000074,26.653987200000074,26.93946989999995,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,10,10,0,1.99999999999999,-1.99999999999999,1.99999999999999,-1.99999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,24,,,,,,,,,,,,,26.95386129999997,,,,,,,,,,,,,,,,,,,,,,,26.9398228,26.95386129999997,26.95386129999997,26.95386129999997,27.23946019999994,27.239696099999946,27.25398939999991,27.25398939999991,27.25398939999991,27.539272499999925,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,11,11,0,2.59999999999999,-2.59999999999999,2.59999999999999,-2.59999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,18,,,,,,,,,,,,,27.55373529999997,,,,,,,,,,,,,,,,,,,,,,,27.53962309999997,27.55373529999997,27.55373529999997,27.55373529999997,27.839306999999962,27.8395438,27.85390920000009,27.85390920000009,27.85390920000009,28.139393100000007,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,12,12,0,3.6,-3.6,3.6,-3.6,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,8,,,,,,,,,,,,,28.153935300000057,,,,,,,,,,,,,,,,,,,,,,,28.13974230000008,28.153935300000057,28.153935300000057,28.153935300000057,28.43945080000003,28.43968749999999,28.453895500000044,28.453895500000044,28.453895500000044,28.739441299999953,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,13,13,0,1.89999999999999,-1.89999999999999,1.89999999999999,-1.89999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,25,,,,,,,,,,,,,28.75395010000011,,,,,,,,,,,,,,,,,,,,,,,28.739793299999974,28.75395010000011,28.75395010000011,28.75395010000011,29.039384299999938,29.03962219999994,29.053854799999954,29.053854799999954,29.053854799999954,29.339448500000117,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,14,14,0,1.19999999999999,-1.19999999999998,1.19999999999999,-1.19999999999998,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,32,,,,,,,,,,,,,29.353915800000095,,,,,,,,,,,,,,,,,,,,,,,29.339803099999926,29.353915800000095,29.353915800000095,29.353915800000095,29.639396199999965,29.639634800000067,29.65386250000006,29.65386250000006,29.65386250000006,29.93953089999991,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,15,15,0,1.59999999999999,-1.59999999999999,1.59999999999999,-1.59999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,28,,,,,,,,,,,,,29.953842899999927,,,,,,,,,,,,,,,,,,,,,,,29.939884899999925,29.953842899999927,29.953842899999927,29.953842899999927,30.23948590000009,30.23972159999994,30.253835199999912,30.253835199999912,30.253835199999912,30.539447399999972,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,16,16,0,2.69999999999999,-2.69999999999999,2.69999999999999,-2.69999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,17,,,,,,,,,,,,,30.55394780000006,,,,,,,,,,,,,,,,,,,,,,,30.539800400000104,30.55394780000006,30.55394780000006,30.55394780000006,30.839451999999937,30.839692000000014,30.853866299999936,30.853866299999936,30.853866299999936,31.1394600000001,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,17,17,0,1.49999999999999,-1.49999999999998,1.49999999999999,-1.49999999999998,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,29,,,,,,,,,,,,,31.153851799999984,,,,,,,,,,,,,,,,,,,,,,,31.139814699999988,31.153851799999984,31.153851799999984,31.153851799999984,31.439489699999967,31.439725499999895,31.4538399999999,31.4538399999999,31.4538399999999,31.739414500000066,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,18,18,0,3.39999999999999,-3.39999999999999,3.39999999999999,-3.39999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,10,,,,,,,,,,,,,31.753836999999976,,,,,,,,,,,,,,,,,,,,,,,31.739768599999934,31.753836999999976,31.753836999999976,31.753836999999976,32.03928739999992,32.03952430000004,32.05394019999994,32.05394019999994,32.05394019999994,32.33947319999993,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,19,19,0,1.29999999999999,-1.29999999999998,1.29999999999999,-1.29999999999998,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,31,,,,,,,,,,,,,32.353845399999955,,,,,,,,,,,,,,,,,,,,,,,32.33982639999999,32.353845399999955,32.353845399999955,32.353845399999955,32.63949980000007,32.63973460000011,32.653853400000116,32.653853400000116,32.653853400000116,32.93943050000007,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,20,20,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,6,,,,,,,,,,,,,32.95381939999993,,,,,,,,,,,,,,,,,,,,,,,32.93978250000009,32.95381939999993,32.95381939999993,32.95381939999993,33.23926090000009,33.23949760000005,33.25390850000008,33.25390850000008,33.25390850000008,33.539273300000104,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,21,21,0,2.29999999999999,-2.29999999999999,2.29999999999999,-2.29999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,33.55386479999993,,,,,,,,,,,,,,,,,,,,,,,33.5396224000001,33.55386479999993,33.55386479999993,33.55386479999993,33.83927640000002,33.83951389999993,33.85384629999999,33.85384629999999,33.85384629999999,34.13938699999994,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,22,22,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,7,,,,,,,,,,,,,34.15377420000004,,,,,,,,,,,,,,,,,,,,,,,34.139735799999926,34.15377420000004,34.15377420000004,34.15377420000004,34.43928610000012,34.439521499999955,34.45395789999998,34.45395789999998,34.45395789999998,34.739225300000044,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,23,23,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,5,,,,,,,,,,,,,34.753868799999964,,,,,,,,,,,,,,,,,,,,,,,34.73957539999992,34.753868799999964,34.753868799999964,34.753868799999964,35.03949919999991,35.03975229999992,35.05384819999995,35.05384819999995,35.05384819999995,35.33942109999998,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,24,24,0,1.69999999999999,-1.69999999999999,1.69999999999999,-1.69999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,27,,,,,,,,,,,,,35.353837399999975,,,,,,,,,,,,,,,,,,,,,,,35.339773599999944,35.353837399999975,35.353837399999975,35.353837399999975,35.63943450000011,35.639670400000114,35.65365130000009,35.65365130000009,35.65365130000009,35.93935329999999,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,25,25,0,1.79999999999999,-1.79999999999999,1.79999999999999,-1.79999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,26,,,,,,,,,,,,,35.95390879999991,,,,,,,,,,,,,,,,,,,,,,,35.9397034000001,35.95390879999991,35.95390879999991,35.95390879999991,36.23946860000001,36.23970910000003,36.253792400000066,36.253792400000066,36.253792400000066,36.53925789999994,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,26,26,0,3.19999999999999,-3.19999999999999,3.19999999999999,-3.19999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,12,,,,,,,,,,,,,36.553827700000056,,,,,,,,,,,,,,,,,,,,,,,36.53961090000007,36.553827700000056,36.553827700000056,36.553827700000056,36.83935799999995,36.83959200000004,36.85383920000004,36.85383920000004,36.85383920000004,37.13937140000007,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,27,27,0,3.5,-3.5,3.5,-3.5,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,9,,,,,,,,,,,,,37.15379419999999,,,,,,,,,,,,,,,,,,,,,,,37.13972280000007,37.15379419999999,37.15379419999999,37.15379419999999,37.43945669999994,37.4396928000001,37.45379909999997,37.45379909999997,37.45379909999997,37.73941519999994,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,28,28,0,2.99999999999999,-2.99999999999999,2.99999999999999,-2.99999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,14,,,,,,,,,,,,,37.7537827000001,,,,,,,,,,,,,,,,,,,,,,,37.73976760000005,37.7537827000001,37.7537827000001,37.7537827000001,38.03942239999992,38.03965840000001,38.05364910000003,38.05364910000003,38.05364910000003,38.33926079999992,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,29,29,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,3,,,,,,,,,,,,,38.35363290000009,,,,,,,,,,,,,,,,,,,,,,,38.33959069999992,38.35363290000009,38.35363290000009,38.35363290000009,38.639274500000056,38.639511099999936,38.65381830000001,38.65381830000001,38.65381830000001,38.93927480000002,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,30,30,0,2.19999999999999,-2.19999999999999,2.19999999999999,-2.19999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,22,,,,,,,,,,,,,38.953806100000065,,,,,,,,,,,,,,,,,,,,,,,38.939627599999994,38.953806100000065,38.953806100000065,38.953806100000065,39.239213099999915,39.239434399999936,39.253783500000054,39.253783500000054,39.253783500000054,39.53922209999996,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,31,31,0,2.79999999999999,-2.79999999999999,2.79999999999999,-2.79999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,16,,,,,,,,,,,,,39.55365639999991,,,,,,,,,,,,,,,,,,,,,,,39.53954920000001,39.55365639999991,39.55365639999991,39.55365639999991,39.839484099999936,39.83972259999996,39.85381959999995,39.85381959999995,39.85381959999995,40.1397022000001,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
Estimulo_9,32,32,0,1.39999999999999,-1.39999999999998,1.39999999999999,-1.39999999999998,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,30,,,,,,,,,,,,,40.15400700000009,,,,,,,,,,,,,,,,,,,,,,,40.14009069999997,40.15400700000009,40.15400700000009,40.15400700000009,40.43941289999998,40.439648799999986,40.453626400000076,40.453626400000076,40.453626400000076,40.73924340000008,572923,001,2025-03-17_14h37.09.225,Estimulo_ICE,2024.2.4,59.98706678839761,2025-03-17 14h37.15.680105 -0300,
,33,33,0,1.09999999999999,-1.09999999999998,1.09999999999999,-1.09999999999998,2.2,-2.2,-2.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,40.75397840000005,,,,,,,,,,,,,,,,,,,,,,,40.739597700000104,40.75397840000005,40.75397840000005,40.75397840000005,41.03930259999993,41.03954049999993,41.05375830000003,41.05375830000003,41.05375830000003,,,,,,,,,
