LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,key_resp_2.keys,key_resp_3.keys,key_resp_2.rt,key_resp_2.duration,key_resp_3.rt,key_resp_3.duration,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,thisRow.t,notes,salvar.started,salvar.stopped,codigo.started,codigo.stopped,trial.started,image.started,image_2.started,polygon.started,key_resp_2.started,text.started,trial.stopped,loop_2.key_resp_2.keys,trial_2.started,image_3.started,image_4.started,polygon_2.started,key_resp_3.started,text_2.started,trial_2.stopped,loop_2.key_resp_3.keys,loop_2.key_resp_2.rt,loop_2.key_resp_2.duration,loop_2.key_resp_3.rt,loop_2.key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_2,9,9,0,2,-2,2,-2,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,9,9,9,5.440911000000142,,,,,,5.426957200000288,5.440911000000142,5.440911000000142,5.440911000000142,5.440911000000142,5.440911000000142,5.726567700000032,None,5.726815700000316,5.741072000000258,5.741072000000258,5.741072000000258,5.741072000000258,5.741072000000258,6.026547000000392,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,10,10,0,2.1,-2.1,2.1,-2.1,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,10,10,10,6.041076599999997,,,,,,6.026907599999959,6.041076599999997,6.041076599999997,6.041076599999997,6.041076599999997,6.041076599999997,6.326677700000346,None,6.3269288000001325,6.340965100000176,6.340965100000176,6.340965100000176,6.340965100000176,6.340965100000176,6.626498699999956,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,11,11,0,2.2,-2.2,2.2,-2.2,2.2,-2.2,-2.2,2.2,['up'],None,[0.2137867000001279],[None],,,0,0,0,1,,,,,0,11,11,11,6.640956300000198,,,,,,6.626856400000179,6.640956300000198,6.640956300000198,6.640956300000198,6.640956300000198,6.640956300000198,6.926432800000384,['up'],6.92669079999996,6.940996400000131,6.940996400000131,6.940996400000131,6.940996400000131,6.940996400000131,7.226540000000114,None,[0.2137867000001279],[None],,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,12,12,0,2.3,-2.3,2.3,-2.3,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,12,12,12,7.241077399999995,,,,,,7.226902400000199,7.241077399999995,7.241077399999995,7.241077399999995,7.241077399999995,7.241077399999995,7.526630100000148,None,7.526878200000283,7.540962600000057,7.540962600000057,7.540962600000057,7.540962600000057,7.540962600000057,7.826880200000232,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,13,13,0,2.4,-2.4,2.4,-2.4,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,13,13,13,7.840985600000295,,,,,,7.827206700000261,7.840985600000295,7.840985600000295,7.840985600000295,7.840985600000295,7.840985600000295,8.126552800000354,None,8.126855800000158,8.140945399999964,8.140945399999964,8.140945399999964,8.140945399999964,8.140945399999964,8.426394200000232,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,14,14,0,2.5,-2.5,2.5,-2.5,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,14,14,14,8.44098060000033,,,,,,8.42675250000002,8.44098060000033,8.44098060000033,8.44098060000033,8.44098060000033,8.44098060000033,8.726453400000082,None,8.726705000000038,8.740980900000068,8.740980900000068,8.740980900000068,8.740980900000068,8.740980900000068,9.02660330000026,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,15,15,0,2.6,-2.6,2.6,-2.6,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,15,15,15,9.040965800000322,,,,,,9.02696270000024,9.040965800000322,9.040965800000322,9.040965800000322,9.040965800000322,9.040965800000322,9.326543000000129,None,9.326792600000317,9.341053999999986,9.341053999999986,9.341053999999986,9.341053999999986,9.341053999999986,9.626523800000086,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,16,16,0,2.7,-2.7,2.7,-2.7,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,16,16,16,9.640960200000336,,,,,,9.626881700000013,9.640960200000336,9.640960200000336,9.640960200000336,9.640960200000336,9.640960200000336,9.926231400000233,None,9.926464000000124,9.940953000000263,9.940953000000263,9.940953000000263,9.940953000000263,9.940953000000263,10.226546700000199,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,17,17,0,2.8,-2.8,2.8,-2.8,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,17,17,17,10.240981100000226,,,,,,10.226904099999956,10.240981100000226,10.240981100000226,10.240981100000226,10.240981100000226,10.240981100000226,10.526507100000345,None,10.526755100000173,10.541052600000057,10.541052600000057,10.541052600000057,10.541052600000057,10.541052600000057,10.826563400000396,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,18,18,0,2.9,-2.9,2.9,-2.9,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,18,18,18,10.840964299999996,,,,,,10.826922900000227,10.840964299999996,10.840964299999996,10.840964299999996,10.840964299999996,10.840964299999996,11.126473199999964,None,11.126705200000288,11.140936799999963,11.140936799999963,11.140936799999963,11.140936799999963,11.140936799999963,11.426512800000182,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,19,19,0,3,-3,3,-3,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,19,19,19,11.440787,,,,,,11.426869900000383,11.440787,11.440787,11.440787,11.440787,11.440787,11.726520300000175,None,11.726770300000226,11.741000500000155,11.741000500000155,11.741000500000155,11.741000500000155,11.741000500000155,12.026513799999975,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,20,20,0,3.1,-3.1,3.1,-3.1,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,20,20,20,12.040831000000253,,,,,,12.02687190000006,12.040831000000253,12.040831000000253,12.040831000000253,12.040831000000253,12.040831000000253,12.326602999999977,None,12.32685070000025,12.341025800000352,12.341025800000352,12.341025800000352,12.341025800000352,12.341025800000352,12.626500600000327,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,21,21,0,3.2,-3.2,3.2,-3.2,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,21,21,21,12.640891700000338,,,,,,12.626858500000253,12.640891700000338,12.640891700000338,12.640891700000338,12.640891700000338,12.640891700000338,12.926404700000148,None,12.926637300000039,12.940957900000285,12.940957900000285,12.940957900000285,12.940957900000285,12.940957900000285,13.226491000000351,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,22,22,0,3.3,-3.3,3.3,-3.3,2.2,-2.2,-2.2,2.2,None,['right'],,,[0.017374199999721895],[None],0,0,0,1,,,,,0,22,22,22,13.241033300000254,,,,,,13.226845400000002,13.241033300000254,13.241033300000254,13.241033300000254,13.241033300000254,13.241033300000254,13.526590599999963,None,13.52684070000032,13.540945700000066,13.540945700000066,13.540945700000066,13.540945700000066,13.540945700000066,13.826537899999948,['right'],,,[0.017374199999721895],[None],018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,23,23,0,3.4,-3.4,3.4,-3.4,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,23,23,23,13.840918700000202,,,,,,13.826920900000005,13.840918700000202,13.840918700000202,13.840918700000202,13.840918700000202,13.840918700000202,14.126541699999962,None,14.126793100000214,14.14091610000014,14.14091610000014,14.14091610000014,14.14091610000014,14.14091610000014,14.426536800000122,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,24,24,0,3.5,-3.5,3.5,-3.5,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,24,24,24,14.440950200000316,,,,,,14.426897700000154,14.440950200000316,14.440950200000316,14.440950200000316,14.440950200000316,14.440950200000316,14.726607200000217,None,14.726860200000374,14.740998000000218,14.740998000000218,14.740998000000218,14.740998000000218,14.740998000000218,15.026527700000315,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,25,25,0,3.6,-3.6,3.6,-3.6,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,25,25,25,15.040922000000137,,,,,,15.026884900000368,15.040922000000137,15.040922000000137,15.040922000000137,15.040922000000137,15.040922000000137,15.326521200000116,None,15.32676870000023,15.340948000000026,15.340948000000026,15.340948000000026,15.340948000000026,15.340948000000026,15.626545999999962,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,26,26,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,26,26,26,15.640927400000237,,,,,,15.626904900000227,15.640927400000237,15.640927400000237,15.640927400000237,15.640927400000237,15.640927400000237,15.926383900000019,None,15.926615400000173,15.940903000000162,15.940903000000162,15.940903000000162,15.940903000000162,15.940903000000162,16.22648879999997,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,27,27,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,27,27,27,16.24098630000026,,,,,,16.22684610000033,16.24098630000026,16.24098630000026,16.24098630000026,16.24098630000026,16.24098630000026,16.526517499999954,None,16.526766299999963,16.54091860000017,16.54091860000017,16.54091860000017,16.54091860000017,16.54091860000017,16.826530400000138,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,28,28,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,28,28,28,16.840951399999994,,,,,,16.826885800000127,16.840951399999994,16.840951399999994,16.840951399999994,16.840951399999994,16.840951399999994,17.126544300000205,None,17.126788800000213,17.141021900000396,17.141021900000396,17.141021900000396,17.141021900000396,17.141021900000396,17.42649819999997,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,29,29,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,None,['up'],,,[0.0008461000002171204],[None],0,0,0,1,,,,,0,29,29,29,17.441072300000087,,,,,,17.42685470000015,17.441072300000087,17.441072300000087,17.441072300000087,17.441072300000087,17.441072300000087,17.7263396000003,None,17.726589100000183,17.74092970000038,17.74092970000038,17.74092970000038,17.74092970000038,17.74092970000038,18.026297900000372,['up'],,,[0.0008461000002171204],[None],018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,30,30,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,30,30,30,18.04086290000032,,,,,,18.02665930000012,18.04086290000032,18.04086290000032,18.04086290000032,18.04086290000032,18.04086290000032,18.326432300000306,None,18.32666760000029,18.34092039999996,18.34092039999996,18.34092039999996,18.34092039999996,18.34092039999996,18.626538299999993,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
Estimulo_2,31,31,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,31,31,31,18.640816000000086,,,,,,18.62689380000029,18.640816000000086,18.640816000000086,18.640816000000086,18.640816000000086,18.640816000000086,18.927859600000374,None,18.928092800000286,18.94080490000033,18.94080490000033,18.94080490000033,18.94080490000033,18.94080490000033,19.226504600000226,None,,,,,018611,001,2025-03-26_15h59.34.491,Estimulo_ICE,2024.2.4,60.12712075868373,2025-03-26 15h59.41.803207 -0300,
,32,32,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,,,,,,,,,,,,,,,0,32,32,32,19.24097359999996,,,,,,19.226860300000226,19.24097359999996,19.24097359999996,19.24097359999996,19.24097359999996,19.24097359999996,19.52644790000022,None,19.5267001000002,19.541059399999995,19.541059399999995,19.541059399999995,19.541059399999995,19.541059399999995,,,,,,,,,,,,,,
