LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,trial.started,image.started,image_2.started,polygon.started,trial.stopped,trial_2.started,image_3.started,image_4.started,polygon_2.started,trial_2.stopped,image_3.stopped,image_4.stopped,polygon_2.stopped,image.stopped,image_2.stopped,polygon.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,trial_3.stopped,trial_4.started,image_7.started,image_8.started,polygon_4.started,image_7.stopped,image_8.stopped,polygon_4.stopped,trial_4.stopped,image_5.stopped,image_6.stopped,polygon_3.stopped,trial_5.started,image_9.started,polygon_6.started,image_10.started,trial_5.stopped,trial_6.started,image_11.started,image_12.started,polygon_7.started,trial_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_11,10,10,0,2.2,-2.2,-2.2,2.2,1.19999999999998,-1.19999999999998,1.19999999999998,-1.19999999999998,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,32,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,11,11,0,2.2,-2.2,-2.2,2.2,1.99999999999999,-1.99999999999999,1.99999999999999,-1.99999999999999,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,24,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,12,12,0,2.2,-2.2,-2.2,2.2,4.4,-4.4,4.4,-4.4,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,0,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,13,13,0,2.2,-2.2,-2.2,2.2,1.79999999999999,-1.79999999999999,1.79999999999999,-1.79999999999999,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,26,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,14,14,0,2.2,-2.2,-2.2,2.2,4.3,-4.3,4.3,-4.3,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,1,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,15,15,0,2.2,-2.2,-2.2,2.2,1.09999999999998,-1.09999999999998,1.09999999999998,-1.09999999999998,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,33,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,16,16,0,2.2,-2.2,-2.2,2.2,2.29999999999999,-2.29999999999999,2.29999999999999,-2.29999999999999,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,21,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,17,17,0,2.2,-2.2,-2.2,2.2,3.09999999999999,-3.09999999999999,3.09999999999999,-3.09999999999999,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,13,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,18,18,0,2.2,-2.2,-2.2,2.2,1.49999999999998,-1.49999999999998,1.49999999999998,-1.49999999999998,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,29,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,19,19,0,2.2,-2.2,-2.2,2.2,1.39999999999998,-1.39999999999998,1.39999999999998,-1.39999999999998,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,30,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,20,20,0,2.2,-2.2,-2.2,2.2,2.39999999999999,-2.39999999999999,2.39999999999999,-2.39999999999999,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,21,21,0,2.2,-2.2,-2.2,2.2,2.69999999999999,-2.69999999999999,2.69999999999999,-2.69999999999999,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,17,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,22,22,0,2.2,-2.2,-2.2,2.2,1.89999999999999,-1.89999999999999,1.89999999999999,-1.89999999999999,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,25,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,23,23,0,2.2,-2.2,-2.2,2.2,1.59999999999999,-1.59999999999999,1.59999999999999,-1.59999999999999,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,28,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,24,24,0,2.2,-2.2,-2.2,2.2,3.19999999999999,-3.19999999999999,3.19999999999999,-3.19999999999999,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,12,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,25,25,0,2.2,-2.2,-2.2,2.2,2.19999999999999,-2.19999999999999,2.19999999999999,-2.19999999999999,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,22,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,26,26,0,2.2,-2.2,-2.2,2.2,4,-4,4,-4,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,4,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,27,27,0,2.2,-2.2,-2.2,2.2,3.39999999999999,-3.39999999999999,3.39999999999999,-3.39999999999999,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,10,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,28,28,0,2.2,-2.2,-2.2,2.2,3.29999999999999,-3.29999999999999,3.29999999999999,-3.29999999999999,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,11,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_11,29,29,0,2.2,-2.2,-2.2,2.2,4.1,-4.1,4.1,-4.1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,3,,,,,0.17035980000036943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
