LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,key_resp_4.keys,key_resp_5.keys,key_resp_4.rt,key_resp_4.duration,key_resp_5.rt,key_resp_5.duration,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,salvar.started,salvar.stopped,codigo.started,codigo.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,key_resp_4.started,text_3.started,trial_3.stopped,loop_7.key_resp_4.keys,trial_4.started,image_7.started,image_8.started,polygon_4.started,key_resp_5.started,text_4.started,image_7.stopped,image_8.stopped,polygon_4.stopped,key_resp_5.stopped,text_4.stopped,trial_4.stopped,loop_7.key_resp_5.keys,image_5.stopped,image_6.stopped,polygon_3.stopped,key_resp_4.stopped,text_3.stopped,loop_7.key_resp_4.rt,loop_7.key_resp_4.duration,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,loop_6.key_resp_4.keys,loop_6.key_resp_5.keys,loop_6.key_resp_5.rt,loop_6.key_resp_5.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_7,9,9,0,2.2,-2.2,-2.2,2.2,3.5,-3.5,3.5,-3.5,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,5.429581899999903,,,,,,5.417196599999897,5.429581899999903,5.429581899999903,5.429581899999903,5.429581899999903,5.429581899999903,5.71676750000006,None,5.717023100000006,5.729719099999784,5.729719099999784,5.729719099999784,5.729719099999784,5.729719099999784,6.0297043999999005,6.0297043999999005,6.0297043999999005,6.0297043999999005,6.0297043999999005,6.016784099999768,None,5.729719099999784,5.729719099999784,5.729719099999784,5.729719099999784,5.729719099999784,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
Estimulo_7,10,10,0,2.2,-2.2,-2.2,2.2,3.39999999999999,-3.39999999999999,3.39999999999999,-3.39999999999999,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,6.0297043999999005,,,,,,6.017140200000085,6.0297043999999005,6.0297043999999005,6.0297043999999005,6.0297043999999005,6.0297043999999005,6.316810099999657,None,6.3170648999998775,6.329720499999894,6.329720499999894,6.329720499999894,6.329720499999894,6.329720499999894,6.62977759999967,6.62977759999967,6.62977759999967,6.62977759999967,6.62977759999967,6.6168878999997105,None,6.329720499999894,6.329720499999894,6.329720499999894,6.329720499999894,6.329720499999894,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
Estimulo_7,11,11,0,2.2,-2.2,-2.2,2.2,3.29999999999999,-3.29999999999999,3.29999999999999,-3.29999999999999,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,6.62977759999967,,,,,,6.617257899999913,6.62977759999967,6.62977759999967,6.62977759999967,6.62977759999967,6.62977759999967,6.916899099999682,None,6.917145500000061,6.929854900000009,6.929854900000009,6.929854900000009,6.929854900000009,6.929854900000009,7.229615400000057,7.229615400000057,7.229615400000057,7.229615400000057,7.229615400000057,7.216701099999682,None,6.929854900000009,6.929854900000009,6.929854900000009,6.929854900000009,6.929854900000009,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
Estimulo_7,12,12,0,2.2,-2.2,-2.2,2.2,3.19999999999999,-3.19999999999999,3.19999999999999,-3.19999999999999,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,7.229615400000057,,,,,,7.217071600000054,7.229615400000057,7.229615400000057,7.229615400000057,7.229615400000057,7.229615400000057,7.516809199999898,None,7.517054099999768,7.529693099999804,7.529693099999804,7.529693099999804,7.529693099999804,7.529693099999804,7.829744899999696,7.829744899999696,7.829744899999696,7.829744899999696,7.829744899999696,7.816806899999847,None,7.529693099999804,7.529693099999804,7.529693099999804,7.529693099999804,7.529693099999804,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
Estimulo_7,13,13,0,2.2,-2.2,-2.2,2.2,3.09999999999999,-3.09999999999999,3.09999999999999,-3.09999999999999,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,7.829744899999696,,,,,,7.817175399999996,7.829744899999696,7.829744899999696,7.829744899999696,7.829744899999696,7.829744899999696,8.116652199999862,None,8.116881399999784,8.129663400000027,8.129663400000027,8.129663400000027,8.129663400000027,8.129663400000027,8.429709999999886,8.429709999999886,8.429709999999886,8.429709999999886,8.429709999999886,8.41679380000005,None,8.129663400000027,8.129663400000027,8.129663400000027,8.129663400000027,8.129663400000027,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
Estimulo_7,14,14,0,2.2,-2.2,-2.2,2.2,2.99999999999999,-2.99999999999999,2.99999999999999,-2.99999999999999,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,8.429709999999886,,,,,,8.41716150000002,8.429709999999886,8.429709999999886,8.429709999999886,8.429709999999886,8.429709999999886,8.716820000000098,None,8.717066199999863,8.729715899999974,8.729715899999974,8.729715899999974,8.729715899999974,8.729715899999974,9.02955619999966,9.02955619999966,9.02955619999966,9.02955619999966,9.02955619999966,9.016913899999963,None,8.729715899999974,8.729715899999974,8.729715899999974,8.729715899999974,8.729715899999974,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
Estimulo_7,15,15,0,2.2,-2.2,-2.2,2.2,2.89999999999999,-2.89999999999999,2.89999999999999,-2.89999999999999,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,9.02955619999966,,,,,,9.017317599999842,9.02955619999966,9.02955619999966,9.02955619999966,9.02955619999966,9.02955619999966,9.316781199999696,None,9.31703809999999,9.329583700000057,9.329583700000057,9.329583700000057,9.329583700000057,9.329583700000057,9.629532799999652,9.629532799999652,9.629532799999652,9.629532799999652,9.629532799999652,9.616593100000046,None,9.329583700000057,9.329583700000057,9.329583700000057,9.329583700000057,9.329583700000057,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
Estimulo_7,16,16,0,2.2,-2.2,-2.2,2.2,2.79999999999999,-2.79999999999999,2.79999999999999,-2.79999999999999,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,9.629532799999652,,,,,,9.616928899999948,9.629532799999652,9.629532799999652,9.629532799999652,9.629532799999652,9.629532799999652,9.916769699999804,None,9.917026699999951,9.929704499999843,9.929704499999843,9.929704499999843,9.929704499999843,9.929704499999843,10.229576899999756,10.229576899999756,10.229576899999756,10.229576899999756,10.229576899999756,10.216756699999678,None,9.929704499999843,9.929704499999843,9.929704499999843,9.929704499999843,9.929704499999843,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
Estimulo_7,17,17,0,2.2,-2.2,-2.2,2.2,2.69999999999999,-2.69999999999999,2.69999999999999,-2.69999999999999,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,10.229576899999756,,,,,,10.21711039999991,10.229576899999756,10.229576899999756,10.229576899999756,10.229576899999756,10.229576899999756,10.516658799999732,None,10.516915799999879,10.529516300000068,10.529516300000068,10.529516300000068,10.529516300000068,10.529516300000068,10.829676800000016,10.829676800000016,10.829676800000016,10.829676800000016,10.829676800000016,10.816781600000013,None,10.529516300000068,10.529516300000068,10.529516300000068,10.529516300000068,10.529516300000068,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
Estimulo_7,18,18,0,2.2,-2.2,-2.2,2.2,2.59999999999999,-2.59999999999999,2.59999999999999,-2.59999999999999,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,10.829676800000016,,,,,,10.817148799999813,10.829676800000016,10.829676800000016,10.829676800000016,10.829676800000016,10.829676800000016,11.11677439999994,None,11.117033099999844,11.129691699999967,11.129691699999967,11.129691699999967,11.129691699999967,11.129691699999967,11.42972269999973,11.42972269999973,11.42972269999973,11.42972269999973,11.42972269999973,11.416798599999765,None,11.129691699999967,11.129691699999967,11.129691699999967,11.129691699999967,11.129691699999967,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
Estimulo_7,19,19,0,2.2,-2.2,-2.2,2.2,2.49999999999999,-2.49999999999999,2.49999999999999,-2.49999999999999,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,11.42972269999973,,,,,,11.417168499999661,11.42972269999973,11.42972269999973,11.42972269999973,11.42972269999973,11.42972269999973,11.716586300000017,None,11.716822899999897,11.729711699999825,11.729711699999825,11.729711699999825,11.729711699999825,11.729711699999825,12.029730499999914,12.029730499999914,12.029730499999914,12.029730499999914,12.029730499999914,12.016746499999954,None,11.729711699999825,11.729711699999825,11.729711699999825,11.729711699999825,11.729711699999825,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
Estimulo_7,20,20,0,2.2,-2.2,-2.2,2.2,2.39999999999999,-2.39999999999999,2.39999999999999,-2.39999999999999,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,12.029730499999914,,,,,,12.01711529999966,12.029730499999914,12.029730499999914,12.029730499999914,12.029730499999914,12.029730499999914,12.31677609999997,None,12.317031999999926,12.329696100000092,12.329696100000092,12.329696100000092,12.329696100000092,12.329696100000092,12.629677599999923,12.629677599999923,12.629677599999923,12.629677599999923,12.629677599999923,12.616744899999958,None,12.329696100000092,12.329696100000092,12.329696100000092,12.329696100000092,12.329696100000092,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
Estimulo_7,21,21,0,2.2,-2.2,-2.2,2.2,2.29999999999999,-2.29999999999999,2.29999999999999,-2.29999999999999,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,12.629677599999923,,,,,,12.617114799999854,12.629677599999923,12.629677599999923,12.629677599999923,12.629677599999923,12.629677599999923,12.91678920000004,None,12.91704609999988,12.929748699999891,12.929748699999891,12.929748699999891,12.929748699999891,12.929748699999891,13.229490499999883,13.229490499999883,13.229490499999883,13.229490499999883,13.229490499999883,13.216785600000094,None,12.929748699999891,12.929748699999891,12.929748699999891,12.929748699999891,12.929748699999891,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
Estimulo_7,22,22,0,2.2,-2.2,-2.2,2.2,2.19999999999999,-2.19999999999999,2.19999999999999,-2.19999999999999,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,13.229490499999883,,,,,,13.217141000000083,13.229490499999883,13.229490499999883,13.229490499999883,13.229490499999883,13.229490499999883,13.516795099999854,None,13.517052199999853,13.529651699999704,13.529651699999704,13.529651699999704,13.529651699999704,13.529651699999704,13.82975469999974,13.82975469999974,13.82975469999974,13.82975469999974,13.82975469999974,13.816714799999772,None,13.529651699999704,13.529651699999704,13.529651699999704,13.529651699999704,13.529651699999704,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
Estimulo_7,23,23,0,2.2,-2.2,-2.2,2.2,2.09999999999999,-2.09999999999999,2.09999999999999,-2.09999999999999,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,13.82975469999974,,,,,,13.817083699999785,13.82975469999974,13.82975469999974,13.82975469999974,13.82975469999974,13.82975469999974,14.1167575999998,None,14.117014299999937,14.129652499999793,14.129652499999793,14.129652499999793,14.129652499999793,14.129652499999793,14.429744300000038,14.429744300000038,14.429744300000038,14.429744300000038,14.429744300000038,14.416740899999695,None,14.129652499999793,14.129652499999793,14.129652499999793,14.129652499999793,14.129652499999793,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
Estimulo_7,24,24,0,2.2,-2.2,-2.2,2.2,1.99999999999999,-1.99999999999999,1.99999999999999,-1.99999999999999,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,14.429744300000038,,,,,,14.417109699999855,14.429744300000038,14.429744300000038,14.429744300000038,14.429744300000038,14.429744300000038,14.716806399999768,None,14.71706180000001,14.729765300000054,14.729765300000054,14.729765300000054,14.729765300000054,14.729765300000054,15.029667100000097,15.029667100000097,15.029667100000097,15.029667100000097,15.029667100000097,15.01667469999984,None,14.729765300000054,14.729765300000054,14.729765300000054,14.729765300000054,14.729765300000054,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
Estimulo_7,25,25,0,2.2,-2.2,-2.2,2.2,1.89999999999999,-1.89999999999999,1.89999999999999,-1.89999999999999,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,15.029667100000097,,,,,,15.017044400000032,15.029667100000097,15.029667100000097,15.029667100000097,15.029667100000097,15.029667100000097,15.31671920000008,None,15.316976799999793,15.329663600000003,15.329663600000003,15.329663600000003,15.329663600000003,15.329663600000003,15.62972949999994,15.62972949999994,15.62972949999994,15.62972949999994,15.62972949999994,15.616865299999972,None,15.329663600000003,15.329663600000003,15.329663600000003,15.329663600000003,15.329663600000003,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
Estimulo_7,26,26,0,2.2,-2.2,-2.2,2.2,1.79999999999999,-1.79999999999999,1.79999999999999,-1.79999999999999,None,None,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,15.62972949999994,,,,,,15.617242099999658,15.62972949999994,15.62972949999994,15.62972949999994,15.62972949999994,15.62972949999994,15.916655999999875,None,15.916916299999684,15.929572600000029,15.929572600000029,15.929572600000029,15.929572600000029,15.929572600000029,16.229674299999715,16.229674299999715,16.229674299999715,16.229674299999715,16.229674299999715,16.216717399999652,None,15.929572600000029,15.929572600000029,15.929572600000029,15.929572600000029,15.929572600000029,,,,,,,,,,500860,001,2025-03-26_15h57.44.587,Estimulo_ICE,2024.2.4,60.150846292379256,2025-03-26 15h57.48.387047 -0300,
