LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial.started,image.started,image_2.started,polygon.started,trial.stopped,trial_2.started,image_3.started,image_4.started,polygon_2.started,trial_2.stopped,image_3.stopped,image_4.stopped,polygon_2.stopped,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,image.stopped,image_2.stopped,polygon.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,trial_3.stopped,trial_4.started,image_7.started,image_8.started,polygon_4.started,trial_4.stopped,image_5.stopped,image_6.stopped,polygon_3.stopped,image_7.stopped,image_8.stopped,polygon_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_2,30,30,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,0,0,0,2,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.046697800000402,,,,18.032501200000297,18.046697800000402,18.046697800000402,18.046697800000402,18.332256700000016,18.332488000000012,18.3467440000004,18.3467440000004,18.3467440000004,18.632276700000148,,,,,,,,,,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_2,31,31,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,0,0,0,2,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.646706500000164,,,,18.63262050000003,18.646706500000164,18.646706500000164,18.646706500000164,18.9321130000003,18.932348200000433,18.946718600000167,18.946718600000167,18.946718600000167,19.232322900000327,,,,,,,,,,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_2,32,32,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,0,0,0,2,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.246592800000144,,,,19.23267470000019,19.246592800000144,19.246592800000144,19.246592800000144,19.53223640000033,19.532470600000124,19.546689300000253,19.546689300000253,19.546689300000253,19.839680300000055,,,,,,,,,,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_2,33,33,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,0,0,0,2,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.847828800000116,,,,19.840759000000162,19.847828800000116,19.847828800000116,19.847828800000116,20.133354900000086,20.133677100000114,20.14699210000026,20.14699210000026,20.14699210000026,20.435018000000127,,,,,,,,,,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_2,0,0,0,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.574073800000406,20.579521200000272,20.932066000000304,,,,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,0,0,0,1.1,-1.1,1.1,-1.1,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.962944700000207,,20.932173800000328,20.932508400000188,20.95460230000026,20.962944700000207,20.962944700000207,20.962944700000207,21.248961000000236,21.249200700000074,21.26338580000038,21.26338580000038,21.26338580000038,21.534902700000202,,,,,,,,,,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,1,1,0,1.2,-1.2,1.2,-1.2,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.54746720000003,,,,21.535532800000055,21.54746720000003,21.54746720000003,21.54746720000003,21.832426100000248,21.832677900000363,21.846664000000146,21.846664000000146,21.846664000000146,22.132476900000256,22.146624500000144,22.146624500000144,22.146624500000144,,,,21.846664000000146,21.846664000000146,21.846664000000146,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,2,2,0,1.3,-1.3,1.3,-1.3,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.146624500000144,,,,22.132845400000406,22.146624500000144,22.146624500000144,22.146624500000144,22.432721700000002,22.43297210000037,22.446690500000386,22.446690500000386,22.446690500000386,22.732616700000108,22.746753200000057,22.746753200000057,22.746753200000057,,,,22.446690500000386,22.446690500000386,22.446690500000386,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,3,3,0,1.4,-1.4,1.4,-1.4,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.746753200000057,,,,22.732980800000405,22.746753200000057,22.746753200000057,22.746753200000057,23.032565500000146,23.032816000000366,23.046574899999996,23.046574899999996,23.046574899999996,23.332566500000212,23.34669750000012,23.34669750000012,23.34669750000012,,,,23.046574899999996,23.046574899999996,23.046574899999996,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,4,4,0,1.5,-1.5,1.5,-1.5,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.34669750000012,,,,23.33292950000032,23.34669750000012,23.34669750000012,23.34669750000012,23.6325324000004,23.632783400000335,23.64675010000019,23.64675010000019,23.64675010000019,23.93242740000005,23.946774600000026,23.946774600000026,23.946774600000026,,,,23.64675010000019,23.64675010000019,23.64675010000019,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,5,5,0,1.6,-1.6,1.6,-1.6,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.946774600000026,,,,23.932792600000084,23.946774600000026,23.946774600000026,23.946774600000026,24.23242479999999,24.23267960000021,24.246752800000195,24.246752800000195,24.246752800000195,24.532569100000273,24.546753600000102,24.546753600000102,24.546753600000102,,,,24.246752800000195,24.246752800000195,24.246752800000195,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,6,6,0,1.7,-1.7,1.7,-1.7,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.546753600000102,,,,24.53293100000019,24.546753600000102,24.546753600000102,24.546753600000102,24.83261470000025,24.832866300000205,24.846704200000204,24.846704200000204,24.846704200000204,25.132570200000373,25.14668840000013,25.14668840000013,25.14668840000013,,,,24.846704200000204,24.846704200000204,24.846704200000204,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,7,7,0,1.8,-1.8,1.8,-1.8,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.14668840000013,,,,25.132938200000353,25.14668840000013,25.14668840000013,25.14668840000013,25.434995600000093,25.435420400000112,25.447555300000204,25.447555300000204,25.447555300000204,25.742067099999986,,,,,,,,,,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,8,8,0,1.9,-1.9,1.9,-1.9,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7639578000003,,,,25.74351850000039,25.7639578000003,25.7639578000003,25.7639578000003,26.03638590000037,26.03680680000025,26.047452500000418,26.047452500000418,26.047452500000418,26.332730800000263,,,,,,,,,,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,9,9,0,2,-2,2,-2,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.346766800000296,,,,26.33313420000013,26.346766800000296,26.346766800000296,26.346766800000296,26.632589499999995,26.632840100000067,26.646641100000124,26.646641100000124,26.646641100000124,26.93259550000039,26.946602299999995,26.946602299999995,26.946602299999995,,,,26.646641100000124,26.646641100000124,26.646641100000124,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,10,10,0,2.1,-2.1,2.1,-2.1,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.946602299999995,,,,26.93295900000021,26.946602299999995,26.946602299999995,26.946602299999995,27.232422900000074,27.23266390000026,27.246798600000147,27.246798600000147,27.246798600000147,27.53237870000021,27.546606800000063,27.546606800000063,27.546606800000063,,,,27.246798600000147,27.246798600000147,27.246798600000147,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,11,11,0,2.2,-2.2,2.2,-2.2,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.546606800000063,,,,27.532742100000178,27.546606800000063,27.546606800000063,27.546606800000063,27.832378600000084,27.832630100000188,27.84663330000012,27.84663330000012,27.84663330000012,28.13262900000018,28.146608500000184,28.146608500000184,28.146608500000184,,,,27.84663330000012,27.84663330000012,27.84663330000012,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,12,12,0,2.3,-2.3,2.3,-2.3,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.146608500000184,,,,28.132980000000316,28.146608500000184,28.146608500000184,28.146608500000184,28.432431700000052,28.43268210000042,28.446673700000247,28.446673700000247,28.446673700000247,28.732547000000068,28.7466043000004,28.7466043000004,28.7466043000004,,,,28.446673700000247,28.446673700000247,28.446673700000247,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,13,13,0,2.4,-2.4,2.4,-2.4,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7466043000004,,,,28.732910500000344,28.7466043000004,28.7466043000004,28.7466043000004,29.03261640000028,29.032866600000034,29.04660469999999,29.04660469999999,29.04660469999999,29.332506300000205,29.346442700000352,29.346442700000352,29.346442700000352,,,,29.04660469999999,29.04660469999999,29.04660469999999,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,14,14,0,2.5,-2.5,2.5,-2.5,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.346442700000352,,,,29.33287130000008,29.346442700000352,29.346442700000352,29.346442700000352,29.63251610000043,29.632766300000185,29.646669600000223,29.646669600000223,29.646669600000223,29.932450900000276,29.94661240000005,29.94661240000005,29.94661240000005,,,,29.646669600000223,29.646669600000223,29.646669600000223,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,15,15,0,2.6,-2.6,2.6,-2.6,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94661240000005,,,,29.93281300000035,29.94661240000005,29.94661240000005,29.94661240000005,30.23249580000038,30.232746099999986,30.24659040000006,30.24659040000006,30.24659040000006,30.532541200000196,30.546605,30.546605,30.546605,,,,30.24659040000006,30.24659040000006,30.24659040000006,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,16,16,0,2.7,-2.7,2.7,-2.7,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.546605,,,,30.532893700000386,30.546605,30.546605,30.546605,30.832485500000075,30.83273670000017,30.846520300000066,30.846520300000066,30.846520300000066,31.13249040000028,31.146603600000162,31.146603600000162,31.146603600000162,,,,30.846520300000066,30.846520300000066,30.846520300000066,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,17,17,0,2.8,-2.8,2.8,-2.8,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.146603600000162,,,,31.132853700000396,31.146603600000162,31.146603600000162,31.146603600000162,31.432399799999985,31.432648900000004,31.44656950000035,31.44656950000035,31.44656950000035,31.732549800000015,31.74659200000042,31.74659200000042,31.74659200000042,,,,31.44656950000035,31.44656950000035,31.44656950000035,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,18,18,0,2.9,-2.9,2.9,-2.9,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.74659200000042,,,,31.732897200000025,31.74659200000042,31.74659200000042,31.74659200000042,32.03250090000029,32.03275160000021,32.04671140000028,32.04671140000028,32.04671140000028,32.33251390000032,32.3464055000004,32.3464055000004,32.3464055000004,,,,32.04671140000028,32.04671140000028,32.04671140000028,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,19,19,0,3,-3,3,-3,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3464055000004,,,,32.332878600000186,32.3464055000004,32.3464055000004,32.3464055000004,32.632626300000084,32.63287430000037,32.646523400000206,32.646523400000206,32.646523400000206,32.93259180000041,32.946563300000435,32.946563300000435,32.946563300000435,,,,32.646523400000206,32.646523400000206,32.646523400000206,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,20,20,0,3.1,-3.1,3.1,-3.1,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.946563300000435,,,,32.932957700000316,32.946563300000435,32.946563300000435,32.946563300000435,33.23259180000014,33.232832900000176,33.246679900000345,33.246679900000345,33.246679900000345,33.53248970000004,33.54657450000013,33.54657450000013,33.54657450000013,,,,33.246679900000345,33.246679900000345,33.246679900000345,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,21,21,0,3.2,-3.2,3.2,-3.2,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.54657450000013,,,,33.5328513000004,33.54657450000013,33.54657450000013,33.54657450000013,33.8324133000001,33.832638300000326,33.84654920000003,33.84654920000003,33.84654920000003,34.132552600000054,34.146555400000125,34.146555400000125,34.146555400000125,,,,33.84654920000003,33.84654920000003,33.84654920000003,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,22,22,0,3.3,-3.3,3.3,-3.3,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.146555400000125,,,,34.1329181000001,34.146555400000125,34.146555400000125,34.146555400000125,34.437853500000074,34.43847910000022,34.44859720000022,34.44859720000022,34.44859720000022,34.734623900000315,,,,,,,,,,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,23,23,0,3.4,-3.4,3.4,-3.4,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.747411400000146,,,,34.73521660000006,34.747411400000146,34.747411400000146,34.747411400000146,35.0328327000002,35.03312150000011,35.04669430000013,35.04669430000013,35.04669430000013,35.332939500000066,35.3464740000004,35.3464740000004,35.3464740000004,,,,35.04669430000013,35.04669430000013,35.04669430000013,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,24,24,0,3.5,-3.5,3.5,-3.5,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3464740000004,,,,35.33335390000002,35.3464740000004,35.3464740000004,35.3464740000004,35.63259750000043,35.63286630000039,35.64676610000015,35.64676610000015,35.64676610000015,35.93281700000034,35.94672460000038,35.94672460000038,35.94672460000038,,,,,,,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,25,25,0,3.6,-3.6,3.6,-3.6,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.94672460000038,,,,35.933230800000274,35.94672460000038,35.94672460000038,35.94672460000038,36.232509200000095,36.23276140000007,36.24654170000031,36.24654170000031,36.24654170000031,36.53243620000012,36.54637070000035,36.54637070000035,36.54637070000035,,,,36.24654170000031,36.24654170000031,36.24654170000031,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,26,26,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.54637070000035,,,,36.532798800000364,36.54637070000035,36.54637070000035,36.54637070000035,36.83243900000025,36.83269020000034,36.84663470000032,36.84663470000032,36.84663470000032,37.132558800000425,37.14650419999998,37.14650419999998,37.14650419999998,,,,36.84663470000032,36.84663470000032,36.84663470000032,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,27,27,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.14650419999998,,,,37.132908300000054,37.14650419999998,37.14650419999998,37.14650419999998,37.43255620000036,37.4328058000001,37.44656410000016,37.44656410000016,37.44656410000016,37.73268020000023,37.747288800000206,37.747288800000206,37.747288800000206,,,,37.44656410000016,37.44656410000016,37.44656410000016,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,28,28,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.747288800000206,,,,37.73305040000014,37.747288800000206,37.747288800000206,37.747288800000206,38.03253490000043,38.032783400000426,38.046726300000046,38.046726300000046,38.046726300000046,38.3324904000001,38.346517600000425,38.346517600000425,38.346517600000425,,,,38.046726300000046,38.046726300000046,38.046726300000046,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,29,29,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.346517600000425,,,,38.332853400000204,38.346517600000425,38.346517600000425,38.346517600000425,38.632318000000396,38.63255509999999,38.64656350000041,38.64656350000041,38.64656350000041,38.93251390000023,38.946541400000115,38.946541400000115,38.946541400000115,,,,38.64656350000041,38.64656350000041,38.64656350000041,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,30,30,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.946541400000115,,,,38.93286110000008,38.946541400000115,38.946541400000115,38.946541400000115,39.23231080000005,39.23256250000031,39.24663750000036,39.24663750000036,39.24663750000036,39.532478900000115,39.54639450000013,39.54639450000013,39.54639450000013,,,,39.24663750000036,39.24663750000036,39.24663750000036,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,31,31,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.54639450000013,,,,39.532843100000264,39.54639450000013,39.54639450000013,39.54639450000013,39.832430000000386,39.83268080000016,39.84651359999998,39.84651359999998,39.84651359999998,40.132309700000405,40.14651100000037,40.14651100000037,40.14651100000037,,,,39.84651359999998,39.84651359999998,39.84651359999998,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,32,32,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.14651100000037,,,,40.13267190000033,40.14651100000037,40.14651100000037,40.14651100000037,40.43247130000009,40.43272280000019,40.44657150000012,40.44657150000012,40.44657150000012,40.73247980000042,40.74652180000021,40.74652180000021,40.74652180000021,,,,40.44657150000012,40.44657150000012,40.44657150000012,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,33,33,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.74652180000021,,,,40.732842000000346,40.74652180000021,40.74652180000021,40.74652180000021,41.03247020000026,41.03271460000042,41.0464877000004,41.0464877000004,41.0464877000004,41.33224900000005,41.46270390000018,41.46270390000018,41.46270390000018,,,,41.0464877000004,41.0464877000004,41.0464877000004,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
estimulo_9,1,1,0,,,,,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.45287350000035,41.46270390000018,41.84880920000023,,,,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,0,0,0,1.1,-1.1,1.1,-1.1,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,41.929179300000214,,41.848921000000246,41.84926990000031,,,,,,,,,,,,,,,,,,,,41.919384600000285,41.929179300000214,41.929179300000214,41.929179300000214,42.153689100000065,42.15422260000014,42.16492970000036,42.16492970000036,42.16492970000036,42.45360100000016,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
