LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial.started,image.started,image_2.started,polygon.started,trial.stopped,trial_2.started,image_3.started,image_4.started,polygon_2.started,trial_2.stopped,image.stopped,image_2.stopped,polygon.stopped,image_3.stopped,image_4.stopped,polygon_2.stopped,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_2,19,19,0,3,-3,3,-3,2.2,-2.2,-2.2,2.2,0,0,0,3,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.428324800000155,,,,11.414440000000468,11.428324800000155,11.428324800000155,11.428324800000155,11.714090800000122,11.714330200000404,11.728146200000083,11.728146200000083,11.728146200000083,12.014042700000573,11.728146200000083,11.728146200000083,11.728146200000083,12.028226000000359,12.028226000000359,12.028226000000359,,,,305595,001,2025-03-17_15h13.14.111,Estimulo_ICE,2024.2.4,60.03204510573713,2025-03-17 15h13.19.230825 -0300,
Estimulo_2,20,20,0,3.1,-3.1,3.1,-3.1,2.2,-2.2,-2.2,2.2,0,0,0,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.028226000000359,,,,12.014401500000531,12.028226000000359,12.028226000000359,12.028226000000359,12.314063699999679,12.314314199999899,12.328135900000234,12.328135900000234,12.328135900000234,12.617071900000155,12.328135900000234,12.328135900000234,12.328135900000234,12.628239100000428,12.628239100000428,12.628239100000428,,,,305595,001,2025-03-17_15h13.14.111,Estimulo_ICE,2024.2.4,60.03204510573713,2025-03-17 15h13.19.230825 -0300,
Estimulo_2,21,21,0,3.2,-3.2,3.2,-3.2,2.2,-2.2,-2.2,2.2,0,0,0,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.628239100000428,,,,12.617437599999903,12.628239100000428,12.628239100000428,12.628239100000428,12.914064999999937,12.914314700000432,12.928077999999914,12.928077999999914,12.928077999999914,13.214002400000027,12.928077999999914,12.928077999999914,12.928077999999914,13.228069300000243,13.228069300000243,13.228069300000243,,,,305595,001,2025-03-17_15h13.14.111,Estimulo_ICE,2024.2.4,60.03204510573713,2025-03-17 15h13.19.230825 -0300,
Estimulo_2,22,22,0,3.3,-3.3,3.3,-3.3,2.2,-2.2,-2.2,2.2,0,0,0,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.228069300000243,,,,13.214360699999816,13.228069300000243,13.228069300000243,13.228069300000243,13.51404569999977,13.514294900000095,13.528109400000176,13.528109400000176,13.528109400000176,13.814052100000481,13.528109400000176,13.528109400000176,13.528109400000176,13.828190899999754,13.828190899999754,13.828190899999754,,,,305595,001,2025-03-17_15h13.14.111,Estimulo_ICE,2024.2.4,60.03204510573713,2025-03-17 15h13.19.230825 -0300,
Estimulo_2,23,23,0,3.4,-3.4,3.4,-3.4,2.2,-2.2,-2.2,2.2,0,0,0,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.828190899999754,,,,13.814408400000502,13.828190899999754,13.828190899999754,13.828190899999754,14.11405569999988,14.114302699999826,14.12807900000007,14.12807900000007,14.12807900000007,14.413905200000045,14.12807900000007,14.12807900000007,14.12807900000007,14.428095100000064,14.428095100000064,14.428095100000064,,,,305595,001,2025-03-17_15h13.14.111,Estimulo_ICE,2024.2.4,60.03204510573713,2025-03-17 15h13.19.230825 -0300,
Estimulo_2,24,24,0,3.5,-3.5,3.5,-3.5,2.2,-2.2,-2.2,2.2,0,0,0,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.428095100000064,,,,14.414265299999897,14.428095100000064,14.428095100000064,14.428095100000064,14.714044299999841,14.71429309999985,14.728082200000244,14.728082200000244,14.728082200000244,15.013928000000305,14.728082200000244,14.728082200000244,14.728082200000244,15.027966300000116,15.027966300000116,15.027966300000116,,,,305595,001,2025-03-17_15h13.14.111,Estimulo_ICE,2024.2.4,60.03204510573713,2025-03-17 15h13.19.230825 -0300,
Estimulo_2,25,25,0,3.6,-3.6,3.6,-3.6,2.2,-2.2,-2.2,2.2,0,0,0,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.027966300000116,,,,15.014286800000264,15.027966300000116,15.027966300000116,15.027966300000116,15.313997100000051,15.31424750000042,15.328029799999968,15.328029799999968,15.328029799999968,15.61405350000041,15.328029799999968,15.328029799999968,15.328029799999968,15.627948199999992,15.627948199999992,15.627948199999992,,,,305595,001,2025-03-17_15h13.14.111,Estimulo_ICE,2024.2.4,60.03204510573713,2025-03-17 15h13.19.230825 -0300,
Estimulo_2,26,26,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,0,0,0,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.627948199999992,,,,15.614408000000367,15.627948199999992,15.627948199999992,15.627948199999992,15.914060699999936,15.914308899999924,15.9280504999997,15.9280504999997,15.9280504999997,16.214014500000303,15.9280504999997,15.9280504999997,15.9280504999997,16.22795649999989,16.22795649999989,16.22795649999989,,,,305595,001,2025-03-17_15h13.14.111,Estimulo_ICE,2024.2.4,60.03204510573713,2025-03-17 15h13.19.230825 -0300,
Estimulo_2,27,27,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,0,0,0,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.22795649999989,,,,16.214365599999837,16.22795649999989,16.22795649999989,16.22795649999989,16.513804100000016,16.514053900000363,16.52813960000003,16.52813960000003,16.52813960000003,16.81400620000022,16.52813960000003,16.52813960000003,16.52813960000003,16.828139600000213,16.828139600000213,16.828139600000213,,,,305595,001,2025-03-17_15h13.14.111,Estimulo_ICE,2024.2.4,60.03204510573713,2025-03-17 15h13.19.230825 -0300,
Estimulo_2,28,28,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,0,0,0,3,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.828139600000213,,,,16.81436660000054,16.828139600000213,16.828139600000213,16.828139600000213,17.11401449999994,17.114264100000582,17.128160899999784,17.128160899999784,17.128160899999784,17.41402079999989,17.128160899999784,17.128160899999784,17.128160899999784,17.427987799999755,17.427987799999755,17.427987799999755,,,,305595,001,2025-03-17_15h13.14.111,Estimulo_ICE,2024.2.4,60.03204510573713,2025-03-17 15h13.19.230825 -0300,
Estimulo_2,29,29,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,0,0,0,3,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.427987799999755,,,,17.414365700000417,17.427987799999755,17.427987799999755,17.427987799999755,17.713898699999845,17.7141201000004,17.72796610000023,17.72796610000023,17.72796610000023,18.014010599999892,17.72796610000023,17.72796610000023,17.72796610000023,18.02807440000015,18.02807440000015,18.02807440000015,,,,305595,001,2025-03-17_15h13.14.111,Estimulo_ICE,2024.2.4,60.03204510573713,2025-03-17 15h13.19.230825 -0300,
Estimulo_2,30,30,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,0,0,0,3,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.02807440000015,,,,18.014370699999745,18.02807440000015,18.02807440000015,18.02807440000015,18.313988900000368,18.31422720000046,18.328090400000292,18.328090400000292,18.328090400000292,18.6140376000003,18.328090400000292,18.328090400000292,18.328090400000292,18.627918899999713,18.627918899999713,18.627918899999713,,,,305595,001,2025-03-17_15h13.14.111,Estimulo_ICE,2024.2.4,60.03204510573713,2025-03-17 15h13.19.230825 -0300,
Estimulo_2,31,31,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,0,0,0,3,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.627918899999713,,,,18.614398900000197,18.627918899999713,18.627918899999713,18.627918899999713,18.914056399999936,18.914306800000304,18.928081799999745,18.928081799999745,18.928081799999745,19.21408859999974,18.928081799999745,18.928081799999745,18.928081799999745,19.2281267999997,19.2281267999997,19.2281267999997,,,,305595,001,2025-03-17_15h13.14.111,Estimulo_ICE,2024.2.4,60.03204510573713,2025-03-17 15h13.19.230825 -0300,
Estimulo_2,32,32,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,0,0,0,3,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2281267999997,,,,19.214435599999888,19.2281267999997,19.2281267999997,19.2281267999997,19.51399930000025,19.514249900000323,19.528049399999873,19.528049399999873,19.528049399999873,19.814097299999958,19.528049399999873,19.528049399999873,19.528049399999873,19.828176099999837,19.828176099999837,19.828176099999837,,,,305595,001,2025-03-17_15h13.14.111,Estimulo_ICE,2024.2.4,60.03204510573713,2025-03-17 15h13.19.230825 -0300,
Estimulo_2,33,33,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,0,0,0,3,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.828176099999837,,,,19.81446550000055,19.828176099999837,19.828176099999837,19.828176099999837,20.114007299999685,20.1142547999998,20.12812380000014,20.12812380000014,20.12812380000014,20.413811100000203,20.12812380000014,20.12812380000014,20.12812380000014,20.560947800000577,20.560947800000577,20.560947800000577,,,,305595,001,2025-03-17_15h13.14.111,Estimulo_ICE,2024.2.4,60.03204510573713,2025-03-17 15h13.19.230825 -0300,
Estimulo_2,0,0,0,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.541667000000416,20.560947800000577,20.930275900000197,305595,001,2025-03-17_15h13.14.111,Estimulo_ICE,2024.2.4,60.03204510573713,2025-03-17 15h13.19.230825 -0300,
Estimulo_1,0,0,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.94475700000021,,20.930382499999723,20.930729599999722,20.94126469999992,20.94475700000021,20.94475700000021,20.94475700000021,21.230679299999792,21.230920900000456,21.244651400000294,21.244651400000294,21.244651400000294,21.530764300000556,21.244651400000294,21.244651400000294,21.244651400000294,21.54478999999992,21.54478999999992,21.54478999999992,,,,305595,001,2025-03-17_15h13.14.111,Estimulo_ICE,2024.2.4,60.03204510573713,2025-03-17 15h13.19.230825 -0300,
,1,1,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.54478999999992,,,,21.531137699999817,21.54478999999992,21.54478999999992,21.54478999999992,,,,,,,,,,,,,,,,,,,,,,,
