LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial.started,image.started,image_2.started,polygon.started,trial.stopped,trial_2.started,image_3.started,image_4.started,polygon_2.started,trial_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_1,0,0,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,0,0,0,0,0,0,0,0,0.04727830000047106,,0.021152000001166016,0.02149130000907462,0.03257080000184942,0.04727830000047106,0.04727830000047106,0.04727830000047106,0.33211170000140555,0.33232760000100825,0.34674950000771787,0.34674950000771787,0.34674950000771787,0.632193700002972,112515,001,2025-03-21_13h20.45.500,Estimulo_ICE,2024.2.4,59.69928277300224,2025-03-21 13h20.50.048048 -0300,
Estimulo_1,1,1,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,0,0,0,0,0,1,1,1,0.6464955000119517,,,,0.6325331000116421,0.6464955000119517,0.6464955000119517,0.6464955000119517,0.9322329999995418,0.9324678000120912,0.9465236000105506,0.9465236000105506,0.9465236000105506,1.2330938000086462,112515,001,2025-03-21_13h20.45.500,Estimulo_ICE,2024.2.4,59.69928277300224,2025-03-21 13h20.50.048048 -0300,
Estimulo_1,2,2,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,0,0,0,0,0,2,2,2,1.246904200001154,,,,1.233545499999309,1.246904200001154,1.246904200001154,1.246904200001154,1.5331216000049608,1.5334341999987373,1.5468507000041427,1.5468507000041427,1.5468507000041427,1.8321611999999732,112515,001,2025-03-21_13h20.45.500,Estimulo_ICE,2024.2.4,59.69928277300224,2025-03-21 13h20.50.048048 -0300,
Estimulo_1,3,3,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,0,0,0,0,0,3,3,3,1.846361900010379,,,,1.8325002000055974,1.846361900010379,1.846361900010379,1.846361900010379,2.13968140000361,2.1405120999988867,2.1487624000001233,2.1487624000001233,2.1487624000001233,2.4328824000112945,112515,001,2025-03-21_13h20.45.500,Estimulo_ICE,2024.2.4,59.69928277300224,2025-03-21 13h20.50.048048 -0300,
Estimulo_1,4,4,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,0,0,0,0,0,4,4,4,2.446665800001938,,,,2.4333142000105,2.446665800001938,2.446665800001938,2.446665800001938,2.732025800010888,2.7322572000121,2.7466031000076327,2.7466031000076327,2.7466031000076327,3.032226300012553,112515,001,2025-03-21_13h20.45.500,Estimulo_ICE,2024.2.4,59.69928277300224,2025-03-21 13h20.50.048048 -0300,
Estimulo_1,5,5,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,0,0,0,0,0,5,5,5,3.046444400009932,,,,3.032572000010987,3.046444400009932,3.046444400009932,3.046444400009932,3.332139999998617,3.3323691000114195,3.346655900008045,3.346655900008045,3.346655900008045,3.632176300001447,112515,001,2025-03-21_13h20.45.500,Estimulo_ICE,2024.2.4,59.69928277300224,2025-03-21 13h20.50.048048 -0300,
Estimulo_1,6,6,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,0,0,0,0,0,6,6,6,3.646642600011546,,,,3.63251080000191,3.646642600011546,3.646642600011546,3.646642600011546,3.9342483000073116,3.9346476000064285,3.947228400007589,3.947228400007589,3.947228400007589,4.234384399998817,112515,001,2025-03-21_13h20.45.500,Estimulo_ICE,2024.2.4,59.69928277300224,2025-03-21 13h20.50.048048 -0300,
Estimulo_1,7,7,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,0,0,0,0,0,7,7,7,4.2471392000006745,,,,4.234968300006585,4.2471392000006745,4.2471392000006745,4.2471392000006745,4.5343607000104384,4.534761900009471,4.547190800003591,4.547190800003591,4.547190800003591,4.83433199999854,112515,001,2025-03-21_13h20.45.500,Estimulo_ICE,2024.2.4,59.69928277300224,2025-03-21 13h20.50.048048 -0300,
,8,8,0,3.6,-3.6,3.6,-3.6,2.2,-2.2,-2.2,2.2,,,,,0,8,8,8,4.847289299999829,,,,4.834924000009778,4.847289299999829,4.847289299999829,4.847289299999829,5.134650500011048,5.1350600000005215,5.14822770000319,5.14822770000319,5.14822770000319,,,,,,,,,
