LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,key_resp_2.keys,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,key_resp_2.rt,key_resp_2.duration,key_resp_4.keys,key_resp_5.keys,key_resp_4.rt,key_resp_4.duration,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial.started,image.started,image_2.started,polygon.started,key_resp_2.started,trial.stopped,loop_2.key_resp_2.keys,trial_2.started,image_3.started,image_4.started,polygon_2.started,key_resp_3.started,trial_2.stopped,loop_2.key_resp_3.keys,loop_2.key_resp_3.rt,loop_2.key_resp_3.duration,loop_2.key_resp_2.rt,loop_2.key_resp_2.duration,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,key_resp_4.started,trial_3.stopped,loop_5.key_resp_4.keys,trial_4.started,image_7.started,image_8.started,polygon_4.started,key_resp_5.started,image_7.stopped,image_8.stopped,polygon_4.stopped,key_resp_5.stopped,trial_4.stopped,loop_5.key_resp_5.keys,image_5.stopped,image_6.stopped,polygon_3.stopped,key_resp_4.stopped,loop_5.key_resp_4.rt,loop_5.key_resp_4.duration,loop_3.key_resp_2.keys,loop_3.key_resp_3.keys,loop_3.key_resp_2.rt,loop_3.key_resp_2.duration,image_3.stopped,image_4.stopped,polygon_2.stopped,key_resp_3.stopped,loop_8.key_resp_4.keys,loop_8.key_resp_5.keys,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_2,20,20,0,3.1,-3.1,3.1,-3.1,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,0,0,1,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.062357399999996,,,,12.04821609999999,12.062357399999996,12.062357399999996,12.062357399999996,12.062357399999996,12.350640100000021,None,12.351115400000026,12.363107899999989,12.363107899999989,12.363107899999989,12.363107899999989,12.648830900000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_2,21,21,0,3.2,-3.2,3.2,-3.2,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,0,0,1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.66557499999999,,,,12.649305400000003,12.66557499999999,12.66557499999999,12.66557499999999,12.66557499999999,12.949746199999993,None,12.950246200000038,12.96288370000002,12.96288370000002,12.96288370000002,12.96288370000002,13.249331900000016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_2,22,22,0,3.3,-3.3,3.3,-3.3,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,0,0,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.26241379999999,,,,13.249923300000034,13.26241379999999,13.26241379999999,13.26241379999999,13.26241379999999,13.548031900000012,None,13.54832909999999,13.562561500000015,13.562561500000015,13.562561500000015,13.562561500000015,13.851830699999994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_2,23,23,0,3.4,-3.4,3.4,-3.4,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,0,0,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.86357270000002,,,,13.852627900000016,13.86357270000002,13.86357270000002,13.86357270000002,13.86357270000002,14.151843000000042,None,14.152404100000012,14.163511300000039,14.163511300000039,14.163511300000039,14.163511300000039,14.447675300000014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_2,24,24,0,3.5,-3.5,3.5,-3.5,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,0,0,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46225830000003,,,,14.448021200000028,14.46225830000003,14.46225830000003,14.46225830000003,14.46225830000003,14.747775600000011,None,14.74802010000002,14.762329000000022,14.762329000000022,14.762329000000022,14.762329000000022,15.047981200000038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_2,25,25,0,3.6,-3.6,3.6,-3.6,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,0,0,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.062214400000016,,,,15.048332399999993,15.062214400000016,15.062214400000016,15.062214400000016,15.062214400000016,15.348271000000011,None,15.348504900000023,15.362068399999998,15.362068399999998,15.362068399999998,15.362068399999998,15.647868700000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_2,26,26,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,0,0,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.662375200000042,,,,15.648216200000036,15.662375200000042,15.662375200000042,15.662375200000042,15.662375200000042,15.947704600000009,None,15.947949100000017,15.962344900000005,15.962344900000005,15.962344900000005,15.962344900000005,16.247603800000036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_2,27,27,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,0,0,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.262498100000016,,,,16.2479601,16.262498100000016,16.262498100000016,16.262498100000016,16.262498100000016,16.547813200000007,None,16.548049100000014,16.5623114,16.5623114,16.5623114,16.5623114,16.84781380000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_2,28,28,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,0,0,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.862106700000027,,,,16.848161400000038,16.862106700000027,16.862106700000027,16.862106700000027,16.862106700000027,17.147782199999995,None,17.148031900000035,17.162377200000037,17.162377200000037,17.162377200000037,17.162377200000037,17.447885600000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_2,29,29,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,0,0,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.462359400000025,,,,17.448258100000032,17.462359400000025,17.462359400000025,17.462359400000025,17.462359400000025,17.74781360000003,None,17.74805660000004,17.76234790000001,17.76234790000001,17.76234790000001,17.76234790000001,18.04802140000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_2,30,30,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,0,0,1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.062277800000004,,,,18.04833560000003,18.062277800000004,18.062277800000004,18.062277800000004,18.062277800000004,18.347675100000004,None,18.347919999999988,18.36238000000003,18.36238000000003,18.36238000000003,18.36238000000003,18.647837600000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_2,31,31,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,0,0,1,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.662228200000015,,,,18.648211000000003,18.662228200000015,18.662228200000015,18.662228200000015,18.662228200000015,18.947834400000033,None,18.948078100000032,18.962347099999988,18.962347099999988,18.962347099999988,18.962347099999988,19.247814900000037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_2,32,32,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,0,0,1,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.262226700000042,,,,19.248166200000014,19.262226700000042,19.262226700000042,19.262226700000042,19.262226700000042,19.54790270000001,None,19.548147700000015,19.56226129999999,19.56226129999999,19.56226129999999,19.56226129999999,19.847872300000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_2,33,33,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,0,0,1,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.862047700000005,,,,19.8482219,19.862047700000005,19.862047700000005,19.862047700000005,19.862047700000005,20.15183440000004,None,20.15237239999999,20.163279999999986,20.163279999999986,20.163279999999986,20.163279999999986,20.45156589999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_2,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.634820700000034,20.645081100000027,21.948853600000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,0,0,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.028403800000035,,21.94900530000001,21.949419200000023,,,,,,,,,,,,,,,,,,,,,,22.01945410000002,22.028403800000035,22.028403800000035,22.028403800000035,22.028403800000035,22.24853669999999,None,22.248773099999994,22.262207999999987,22.262207999999987,22.262207999999987,22.262207999999987,22.56220840000003,22.56220840000003,22.56220840000003,22.56220840000003,22.548167000000035,None,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,1,1,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.56220840000003,,,,,,,,,,,,,,,,,,,,,,,,,22.54854660000001,22.56220840000003,22.56220840000003,22.56220840000003,22.56220840000003,22.853695000000016,None,22.854209000000026,22.86302360000002,22.86302360000002,22.86302360000002,22.86302360000002,23.162164800000028,23.162164800000028,23.162164800000028,23.162164800000028,23.148281800000007,None,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,2,2,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.162164800000028,,,,,,,,,,,,,,,,,,,,,,,,,23.14864399999999,23.162164800000028,23.162164800000028,23.162164800000028,23.162164800000028,23.448181500000032,None,23.44844360000002,23.462075500000026,23.462075500000026,23.462075500000026,23.462075500000026,23.76229970000003,23.76229970000003,23.76229970000003,23.76229970000003,23.748106699999994,None,23.462075500000026,23.462075500000026,23.462075500000026,23.462075500000026,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,3,3,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.76229970000003,,,,,,,,,,,,,,,,,,,,,,,,,23.74846819999999,23.76229970000003,23.76229970000003,23.76229970000003,23.76229970000003,24.04808860000003,None,24.048342900000023,24.06219040000002,24.06219040000002,24.06219040000002,24.06219040000002,24.3621579,24.3621579,24.3621579,24.3621579,24.34805650000004,None,24.06219040000002,24.06219040000002,24.06219040000002,24.06219040000002,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,4,4,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3621579,,,,,,,,,,,,,,,,,,,,,,,,,24.348396700000023,24.3621579,24.3621579,24.3621579,24.3621579,24.64821169999999,None,24.64847580000003,24.66224920000002,24.66224920000002,24.66224920000002,24.66224920000002,,,,,24.954025300000012,None,24.66224920000002,24.66224920000002,24.66224920000002,24.66224920000002,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,5,5,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,,,,,,,['right'],None,[0.22731779999998025],[None],0,1,1,4,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.964064500000006,,,,,,,,,,,,,,,,,,,,,,,,,24.955076399999996,24.964064500000006,24.964064500000006,24.964064500000006,24.964064500000006,25.24820040000003,['right'],25.248458000000028,25.26233669999999,25.26233669999999,25.26233669999999,25.26233669999999,25.5621539,25.5621539,25.5621539,25.5621539,25.5482207,None,,,,,[0.22731779999998025],[None],,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,6,6,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5621539,,,,,,,,,,,,,,,,,,,,,,,,,25.548602800000026,25.5621539,25.5621539,25.5621539,25.5621539,25.84797470000001,None,25.848240099999998,25.862270500000022,25.862270500000022,25.862270500000022,25.862270500000022,26.162149199999988,26.162149199999988,26.162149199999988,26.162149199999988,26.148011600000018,None,25.862270500000022,25.862270500000022,25.862270500000022,25.862270500000022,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,7,7,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.162149199999988,,,,,,,,,,,,,,,,,,,,,,,,,26.148507400000028,26.162149199999988,26.162149199999988,26.162149199999988,26.162149199999988,26.44799720000003,None,26.448260800000014,26.462179300000003,26.462179300000003,26.462179300000003,26.462179300000003,26.76222630000001,26.76222630000001,26.76222630000001,26.76222630000001,26.74823630000003,None,26.462179300000003,26.462179300000003,26.462179300000003,26.462179300000003,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,8,8,0,3.6,-3.6,3.6,-3.6,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.76222630000001,,,,,,,,,,,,,,,,,,,,,,,,,26.748614400000008,26.76222630000001,26.76222630000001,26.76222630000001,26.76222630000001,27.0479603,None,27.048211600000002,27.06216280000001,27.06216280000001,27.06216280000001,27.06216280000001,27.362134700000013,27.362134700000013,27.362134700000013,27.362134700000013,27.347995700000013,None,27.06216280000001,27.06216280000001,27.06216280000001,27.06216280000001,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,9,9,0,3.5,-3.5,3.5,-3.5,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.362134700000013,,,,,,,,,,,,,,,,,,,,,,,,,27.348377000000028,27.362134700000013,27.362134700000013,27.362134700000013,27.362134700000013,27.648151700000028,None,27.648414600000024,27.662196400000028,27.662196400000028,27.662196400000028,27.662196400000028,27.962157200000036,27.962157200000036,27.962157200000036,27.962157200000036,27.948228099999994,None,27.662196400000028,27.662196400000028,27.662196400000028,27.662196400000028,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,10,10,0,3.39999999999999,-3.39999999999999,3.39999999999999,-3.39999999999999,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.962157200000036,,,,,,,,,,,,,,,,,,,,,,,,,27.948608799999988,27.962157200000036,27.962157200000036,27.962157200000036,27.962157200000036,28.248015399999986,None,28.24828050000002,28.261992899999996,28.261992899999996,28.261992899999996,28.261992899999996,28.56191849999999,28.56191849999999,28.56191849999999,28.56191849999999,28.548104300000034,None,28.261992899999996,28.261992899999996,28.261992899999996,28.261992899999996,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,11,11,0,3.29999999999999,-3.29999999999999,3.29999999999999,-3.29999999999999,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.56191849999999,,,,,,,,,,,,,,,,,,,,,,,,,28.548486300000036,28.56191849999999,28.56191849999999,28.56191849999999,28.56191849999999,28.85324810000003,None,28.853928800000006,28.863616000000036,28.863616000000036,28.863616000000036,28.863616000000036,,,,,29.15342340000001,None,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,12,12,0,3.19999999999999,-3.19999999999999,3.19999999999999,-3.19999999999999,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.16371570000001,,,,,,,,,,,,,,,,,,,,,,,,,29.154390500000034,29.16371570000001,29.16371570000001,29.16371570000001,29.16371570000001,29.44813830000004,None,29.4484018,29.462145399999997,29.462145399999997,29.462145399999997,29.462145399999997,29.762260200000014,29.762260200000014,29.762260200000014,29.762260200000014,29.748232200000018,None,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,13,13,0,3.09999999999999,-3.09999999999999,3.09999999999999,-3.09999999999999,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.762260200000014,,,,,,,,,,,,,,,,,,,,,,,,,29.748567500000036,29.762260200000014,29.762260200000014,29.762260200000014,29.762260200000014,30.04811490000003,None,30.048358699999994,30.06217350000003,30.06217350000003,30.06217350000003,30.06217350000003,30.36225680000001,30.36225680000001,30.36225680000001,30.36225680000001,30.348069399999986,None,30.06217350000003,30.06217350000003,30.06217350000003,30.06217350000003,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,14,14,0,2.99999999999999,-2.99999999999999,2.99999999999999,-2.99999999999999,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.36225680000001,,,,,,,,,,,,,,,,,,,,,,,,,30.34840250000002,30.36225680000001,30.36225680000001,30.36225680000001,30.36225680000001,30.64818059999999,None,30.648444799999993,30.662126400000034,30.662126400000034,30.662126400000034,30.662126400000034,30.9620855,30.9620855,30.9620855,30.9620855,30.948139400000002,None,30.662126400000034,30.662126400000034,30.662126400000034,30.662126400000034,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,15,15,0,2.89999999999999,-2.89999999999999,2.89999999999999,-2.89999999999999,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9620855,,,,,,,,,,,,,,,,,,,,,,,,,30.94850790000004,30.9620855,30.9620855,30.9620855,30.9620855,31.24813130000001,None,31.248394500000018,31.262088100000028,31.262088100000028,31.262088100000028,31.262088100000028,31.56207310000002,31.56207310000002,31.56207310000002,31.56207310000002,31.54833100000002,None,31.262088100000028,31.262088100000028,31.262088100000028,31.262088100000028,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,16,16,0,2.79999999999999,-2.79999999999999,2.79999999999999,-2.79999999999999,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.56207310000002,,,,,,,,,,,,,,,,,,,,,,,,,31.5486942,31.56207310000002,31.56207310000002,31.56207310000002,31.56207310000002,31.848174599999993,None,31.848436900000024,31.86230310000002,31.86230310000002,31.86230310000002,31.86230310000002,32.16463540000001,32.16463540000001,32.16463540000001,32.16463540000001,32.14825719999999,None,31.86230310000002,31.86230310000002,31.86230310000002,31.86230310000002,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,17,17,0,2.69999999999999,-2.69999999999999,2.69999999999999,-2.69999999999999,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.16463540000001,,,,,,,,,,,,,,,,,,,,,,,,,32.14863500000001,32.16463540000001,32.16463540000001,32.16463540000001,32.16463540000001,32.451642600000014,None,32.45217910000002,32.463241900000014,32.463241900000014,32.463241900000014,32.463241900000014,,,,,32.75157790000003,None,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
Estimulo_5,18,18,0,2.59999999999999,-2.59999999999999,2.59999999999999,-2.59999999999999,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,4,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.763222799999994,,,,,,,,,,,,,,,,,,,,,,,,,32.75236330000001,32.763222799999994,32.763222799999994,32.763222799999994,32.763222799999994,33.0518907,None,33.05243300000001,33.0630506,33.0630506,33.0630506,33.0630506,33.3620176,33.3620176,33.3620176,33.3620176,33.34811210000004,None,,,,,,,,,,,,,,,,,pitolomeu,001,2025-03-21_14h24.58.586,Estimulo_ICE,2024.2.4,60.098826510315476,2025-03-21 14h25.10.268475 -0300,
