5.2850 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
5.2857 	INFO 	Loaded monitor calibration from ['2025_03_11 15:24']
5.8030 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F8864994B0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F886499450>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001F890467100>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.8031 	EXP 	window1: backgroundImage = ''
5.8031 	EXP 	window1: backgroundFit = 'none'
5.8104 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8112 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8121 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8131 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8141 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8146 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8153 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8164 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8167 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8171 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8179 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8186 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8193 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8202 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8208 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8216 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8225 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8229 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8236 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8247 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8252 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8255 	DEBUG 	Uploading Texture Font fontname to graphics card
5.8280 	DEBUG 	Upload of Texture Font fontname complete
5.8342 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8352 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8362 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8365 	DEBUG 	Uploading Texture Font fontname to graphics card
5.8373 	DEBUG 	Upload of Texture Font fontname complete
5.8393 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
5.8393 	EXP 	window1: recordFrameIntervals = False
6.0075 	EXP 	window1: recordFrameIntervals = True
6.1910 	EXP 	Screen (0) actual frame rate measured at 60.02Hz
6.1911 	EXP 	window1: recordFrameIntervals = False
6.1974 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.1980 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.1990 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2003 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2014 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2026 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2032 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2042 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2054 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2066 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2069 	DEBUG 	Uploading Texture Font fontname to graphics card
6.2074 	DEBUG 	Upload of Texture Font fontname complete
6.2192 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
8.8269 	INFO 	keyboard.Keyboard is using iohub backend.
8.8270 	EXP 	Estimulo_ICE: status = STARTED
