LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial.started,image.started,image_2.started,trial.stopped,trial_2.started,image_3.started,image_4.started,image_3.stopped,image_4.stopped,trial_2.stopped,image.stopped,image_2.stopped,trial_3.started,image_5.started,image_6.started,trial_3.stopped,trial_4.started,image_7.started,image_8.started,image_7.stopped,image_8.stopped,trial_4.stopped,image_5.stopped,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_3,28,28,0,2.2,-2.2,-2.2,2.2,1.59999999999999,-1.59999999999999,1.59999999999999,-1.59999999999999,0,0,0,1,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,16.824163999874145,,,,16.81967949983664,16.83114769984968,16.83114769984968,17.117837799945846,17.118020699825138,17.129859799984843,17.129859799984843,17.42148319981061,17.42148319981061,17.416562999831513,17.122927099931985,17.122927099931985,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_3,29,29,0,2.2,-2.2,-2.2,2.2,1.49999999999998,-1.49999999999998,1.49999999999998,-1.49999999999998,0,0,0,1,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,17.42148319981061,,,,17.416827799985185,17.42845009989105,17.42845009989105,17.71499569993466,17.715178999817,17.72707979986444,17.72707979986444,18.01867110002786,18.01867110002786,18.01371829980053,17.720134599832818,17.720134599832818,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_3,30,30,0,2.2,-2.2,-2.2,2.2,1.39999999999998,-1.39999999999998,1.39999999999998,-1.39999999999998,0,0,0,1,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,18.01867110002786,,,,18.013984099961817,18.032514699967578,18.032514699967578,18.320932099828497,18.32110790000297,18.332868799800053,18.332868799800053,18.623637799872085,18.623637799872085,18.618533300003037,18.32590109994635,18.32590109994635,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_3,31,31,0,2.2,-2.2,-2.2,2.2,1.29999999999998,-1.29999999999998,1.29999999999998,-1.29999999999998,0,0,0,1,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,18.623637799872085,,,,18.61879889992997,18.63103159982711,18.63103159982711,18.91766139981337,18.917836599983275,18.929340599803254,18.929340599803254,19.22113800002262,19.22113800002262,19.216230700025335,18.922481099842116,18.922481099842116,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_3,32,32,0,2.2,-2.2,-2.2,2.2,1.19999999999998,-1.19999999999998,1.19999999999998,-1.19999999999998,0,0,0,1,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,19.22113800002262,,,,19.216503700008616,19.22806079988368,19.22806079988368,19.515121100004762,19.515296399826184,19.526800099993125,19.526800099993125,19.818335099844262,19.818335099844262,19.813549799844623,19.519847499905154,19.519847499905154,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_3,33,33,0,2.2,-2.2,-2.2,2.2,1.09999999999998,-1.09999999999998,1.09999999999998,-1.09999999999998,0,0,0,1,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,19.818335099844262,,,,19.813821399817243,19.83236729982309,19.83236729982309,20.118858499918133,20.119033199967816,20.131010399898514,20.131010399898514,20.478509599808604,20.478509599808604,20.417476299917325,20.123881899984553,20.123881899984553,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_3,0,0,0,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,0,0,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.478509599808604,,20.466382999904454,20.466659999918193,20.474219899857417,20.478509599808604,20.478509599808604,20.766693399986252,20.76687779999338,20.77153759985231,20.77153759985231,21.062735999934375,21.062735999934375,21.057512399973348,20.77153759985231,20.77153759985231,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,1,1,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,0,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.062735999934375,,,,21.057778799906373,21.062735999934375,21.062735999934375,21.34927079989575,21.349445099942386,21.361284999875352,21.361284999875352,21.652941999956965,21.652941999956965,21.647942799841985,21.35437579988502,21.35437579988502,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,2,2,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,0,1,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.652941999956965,,,,21.648214699933305,21.65990770002827,21.65990770002827,21.946548899868503,21.94672270002775,21.95843779994175,21.95843779994175,22.250194899970666,22.250194899970666,22.245263299904764,21.95154789998196,21.95154789998196,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,3,3,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,0,1,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.250194899970666,,,,22.245587199926376,22.25702939997427,22.25702939997427,22.543832399882376,22.54405579995364,22.56277889991179,22.56277889991179,22.856274399906397,22.856274399906397,22.850770799908787,22.548775599803776,22.548775599803776,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,4,4,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,0,1,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.856274399906397,,,,22.851036799838766,22.862991499947384,22.862991499947384,23.14978410000913,23.149961499962956,23.16173499985598,23.16173499985598,23.452694799983874,23.452694799983874,23.447833499871194,23.15460089989938,23.15460089989938,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,5,5,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,0,1,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.452694799983874,,,,23.448105299845338,23.459659999934956,23.459659999934956,23.746500100009143,23.74671410000883,23.75825920002535,23.75825920002535,24.049729599850252,24.049729599850252,24.04484219988808,23.751322399824858,23.751322399824858,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,6,6,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,0,1,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.049729599850252,,,,24.045111799845472,24.056795599870384,24.056795599870384,24.343547799857333,24.343727399827912,24.362306699855253,24.362306699855253,24.65410569985397,24.65410569985397,24.649082199903205,24.348546899855137,24.348546899855137,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,7,7,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,0,1,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.65410569985397,,,,24.649351899977773,24.66105189989321,24.66105189989321,24.947745299898088,24.94792259996757,24.959548499900848,24.959548499900848,25.25298549979925,25.25298549979925,25.248019499937072,24.952560999896377,24.952560999896377,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,8,8,0,3.6,-3.6,3.6,-3.6,2.2,-2.2,-2.2,2.2,0,1,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.25298549979925,,,,25.248292399803177,25.26009459979832,25.26009459979832,25.546052899910137,25.546251399908215,25.558011599816382,25.558011599816382,25.849693999858573,25.849693999858573,25.8446334998589,25.551022299798205,25.551022299798205,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
