LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,trial_3.stopped,trial_4.started,image_7.started,image_8.started,polygon_4.started,image_7.stopped,image_8.stopped,polygon_4.stopped,trial_4.stopped,image_5.stopped,image_6.stopped,polygon_3.stopped,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,trial.started,image.started,image_2.started,polygon.started,trial.stopped,trial_2.started,image_3.started,image_4.started,polygon_2.started,trial_2.stopped,image.stopped,image_2.stopped,polygon.stopped,image_3.stopped,image_4.stopped,polygon_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_6,30,30,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,0,0,0,5,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,18.02680400002282,,,,18.016649500001222,18.02680400002282,18.02680400002282,18.02680400002282,18.31579199997941,18.316340400022455,18.32678709999891,18.32678709999891,18.32678709999891,18.627149500011,18.627149500011,18.627149500011,18.616215599991847,18.32678709999891,18.32678709999891,18.32678709999891,,,,,,,,,,,,,,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_6,31,31,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,0,0,0,5,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,18.627149500011,,,,18.617067100014538,18.627149500011,18.627149500011,18.627149500011,18.916193299985025,18.91677760001039,18.92700630001491,18.92700630001491,18.92700630001491,,,,19.212547399976756,18.92700630001491,18.92700630001491,18.92700630001491,,,,,,,,,,,,,,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_6,32,32,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,0,0,0,5,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,19.22600219998276,,,,19.213031999999657,19.22600219998276,19.22600219998276,19.22600219998276,19.516275600006338,19.516865800018422,19.527098299993668,19.527098299993668,19.527098299993668,19.826895800011698,19.826895800011698,19.826895800011698,19.81632909999462,19.527098299993668,19.527098299993668,19.527098299993668,,,,,,,,,,,,,,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_6,33,33,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,0,0,0,5,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,19.826895800011698,,,,19.817178800003603,19.826895800011698,19.826895800011698,19.826895800011698,20.116100799990818,20.116684000007808,20.127166200021747,20.127166200021747,20.127166200021747,,,,20.411750100029167,20.127166200021747,20.127166200021747,20.127166200021747,,,,,,,,,,,,,,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_6,0,0,0,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.493138800025918,20.508722300000954,21.928045700013172,,,,,,,,,,,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,0,0,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.95854080002755,,21.928162000025623,21.928517399996053,,,,,,,,,,,,,,,,,,,,21.939909200009424,21.95854080002755,21.95854080002755,21.95854080002755,22.244701299990993,22.24492399999872,22.258883000002243,22.258883000002243,22.258883000002243,22.544711700000335,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,1,1,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,0,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.559155999973882,,,,,,,,,,,,,,,,,,,,,,,22.545071400003508,22.559155999973882,22.559155999973882,22.559155999973882,22.84465550002642,22.844892900029663,22.859116400009952,22.859116400009952,22.859116400009952,23.12900900002569,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,2,2,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,0,1,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.142439000017475,,,,,,,,,,,,,,,,,,,,,,,23.12948060000781,23.142439000017475,23.142439000017475,23.142439000017475,23.42840640002396,23.42866109998431,23.442426200024784,23.442426200024784,23.442426200024784,23.728339500026777,23.442426200024784,23.442426200024784,23.442426200024784,23.742312900023535,23.742312900023535,23.742312900023535,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,3,3,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,0,1,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.742312900023535,,,,,,,,,,,,,,,,,,,,,,,23.72871270001633,23.742312900023535,23.742312900023535,23.742312900023535,24.028311799978837,24.02856459998293,24.042356199992355,24.042356199992355,24.042356199992355,24.328246199991554,24.042356199992355,24.042356199992355,24.042356199992355,24.34239870001329,24.34239870001329,24.34239870001329,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,4,4,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,0,1,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.34239870001329,,,,,,,,,,,,,,,,,,,,,,,24.328623500012327,24.34239870001329,24.34239870001329,24.34239870001329,24.62827180000022,24.628527800028678,24.64247720001731,24.64247720001731,24.64247720001731,24.928302399988752,24.64247720001731,24.64247720001731,24.64247720001731,24.94241570000304,24.94241570000304,24.94241570000304,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,5,5,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,0,1,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.94241570000304,,,,,,,,,,,,,,,,,,,,,,,24.92867789999582,24.94241570000304,24.94241570000304,24.94241570000304,25.228886400000192,25.229120799980592,25.242394600005355,25.242394600005355,25.242394600005355,25.52819709997857,,,,25.542431999987457,25.542431999987457,25.542431999987457,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,6,6,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,0,1,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.542431999987457,,,,,,,,,,,,,,,,,,,,,,,25.528570899972692,25.542431999987457,25.542431999987457,25.542431999987457,25.82809000002453,25.82834449998336,25.842496700002812,25.842496700002812,25.842496700002812,26.1291095999768,25.842496700002812,25.842496700002812,25.842496700002812,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,7,7,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,0,1,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.144503900024574,,,,,,,,,,,,,,,,,,,,,,,26.129642500018235,26.144503900024574,26.144503900024574,26.144503900024574,26.431062699994072,26.431528899993282,26.443470300000627,26.443470300000627,26.443470300000627,26.73073299997486,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,8,8,0,3.6,-3.6,3.6,-3.6,2.2,-2.2,-2.2,2.2,0,1,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.743378899991512,,,,,,,,,,,,,,,,,,,,,,,26.731421999982558,26.743378899991512,26.743378899991512,26.743378899991512,27.03100880002603,27.03147769998759,27.043460500019137,27.043460500019137,27.043460500019137,27.330856500018854,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,9,9,0,3.5,-3.5,3.5,-3.5,2.2,-2.2,-2.2,2.2,0,1,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.34312009997666,,,,,,,,,,,,,,,,,,,,,,,27.331545800028834,27.34312009997666,27.34312009997666,27.34312009997666,27.631047100003343,27.631503999989945,27.643201099999715,27.643201099999715,27.643201099999715,27.930839299981017,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,10,10,0,3.39999999999999,-3.39999999999999,3.39999999999999,-3.39999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.943269499985036,,,,,,,,,,,,,,,,,,,,,,,27.93153350002831,27.943269499985036,27.943269499985036,27.943269499985036,28.231050100002903,28.231522499991115,28.243190700013656,28.243190700013656,28.243190700013656,28.530842999985907,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,11,11,0,3.29999999999999,-3.29999999999999,3.29999999999999,-3.29999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.54310050001368,,,,,,,,,,,,,,,,,,,,,,,28.531537499977276,28.54310050001368,28.54310050001368,28.54310050001368,28.83073649997823,28.83119609998539,28.843055900011677,28.843055900011677,28.843055900011677,29.13327519997256,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,12,12,0,3.19999999999999,-3.19999999999999,3.19999999999999,-3.19999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.142959900025744,,,,,,,,,,,,,,,,,,,,,,,29.134321800025646,29.142959900025744,29.142959900025744,29.142959900025744,29.431242200022098,29.43174299999373,29.443567399983294,29.443567399983294,29.443567399983294,29.73123370000394,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,13,13,0,3.09999999999999,-3.09999999999999,3.09999999999999,-3.09999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.743368899973575,,,,,,,,,,,,,,,,,,,,,,,29.731966599996667,29.743368899973575,29.743368899973575,29.743368899973575,30.031391599972267,30.031874099979177,30.043304399994668,30.043304399994668,30.043304399994668,30.33118939999258,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,14,14,0,2.99999999999999,-2.99999999999999,2.99999999999999,-2.99999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.343394899973646,,,,,,,,,,,,,,,,,,,,,,,30.331919500022195,30.343394899973646,30.343394899973646,30.343394899973646,30.63267800002359,30.63327190000564,30.643970499979332,30.643970499979332,30.643970499979332,30.932739500014577,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,15,15,0,2.89999999999999,-2.89999999999999,2.89999999999999,-2.89999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.942957499995828,,,,,,,,,,,,,,,,,,,,,,,30.933613099972717,30.942957499995828,30.942957499995828,30.942957499995828,31.228588500001933,31.22887480002828,31.242489799973555,31.242489799973555,31.242489799973555,31.53096629999345,31.242489799973555,31.242489799973555,31.242489799973555,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,16,16,0,2.79999999999999,-2.79999999999999,2.79999999999999,-2.79999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.54337149998173,,,,,,,,,,,,,,,,,,,,,,,31.531660599983297,31.54337149998173,31.54337149998173,31.54337149998173,31.830805599980522,31.83126040000934,31.843324700021185,31.843324700021185,31.843324700021185,32.133508200000506,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,17,17,0,2.69999999999999,-2.69999999999999,2.69999999999999,-2.69999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.14222099998733,,,,,,,,,,,,,,,,,,,,,,,32.13456580002094,32.14222099998733,32.14222099998733,32.14222099998733,32.42859760002466,32.428858699975535,32.44230669998797,32.44230669998797,32.44230669998797,32.7282908000052,32.44230669998797,32.44230669998797,32.44230669998797,32.74242409999715,32.74242409999715,32.74242409999715,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,18,18,0,2.59999999999999,-2.59999999999999,2.59999999999999,-2.59999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.74242409999715,,,,,,,,,,,,,,,,,,,,,,,32.728680500003975,32.74242409999715,32.74242409999715,32.74242409999715,33.03148940001847,33.031999099999666,33.04357819998404,33.04357819998404,33.04357819998404,33.33151699998416,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,19,19,0,2.49999999999999,-2.49999999999999,2.49999999999999,-2.49999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.343535499996506,,,,,,,,,,,,,,,,,,,,,,,33.33229190000566,33.343535499996506,33.343535499996506,33.343535499996506,33.631726899999194,33.632241900020745,33.64346769999247,33.64346769999247,33.64346769999247,33.93153200001689,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,20,20,0,2.39999999999999,-2.39999999999999,2.39999999999999,-2.39999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.943513999984134,,,,,,,,,,,,,,,,,,,,,,,33.93229730002349,33.943513999984134,33.943513999984134,33.943513999984134,34.24469770002179,34.24496250000084,34.25910000002477,34.25910000002477,34.25910000002477,34.53251539997291,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,21,21,0,2.29999999999999,-2.29999999999999,2.29999999999999,-2.29999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5439368999796,,,,,,,,,,,,,,,,,,,,,,,34.53339459997369,34.5439368999796,34.5439368999796,34.5439368999796,34.833110100007616,34.8336888999911,34.84374460001709,34.84374460001709,34.84374460001709,35.13624419999542,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,22,22,0,2.19999999999999,-2.19999999999999,2.19999999999999,-2.19999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.15874689997872,,,,,,,,,,,,,,,,,,,,,,,35.13760189997265,35.15874689997872,35.15874689997872,35.15874689997872,35.44470769999316,35.44495700002881,35.45900640002219,35.45900640002219,35.45900640002219,35.74467300000833,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,23,23,0,2.09999999999999,-2.09999999999999,2.09999999999999,-2.09999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.759067700011656,,,,,,,,,,,,,,,,,,,,,,,35.74504060001345,35.759067700011656,35.759067700011656,35.759067700011656,36.044681300001685,36.04493009997532,36.059029199997894,36.059029199997894,36.059029199997894,36.34464820002904,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,24,24,0,1.99999999999999,-1.99999999999999,1.99999999999999,-1.99999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.35882309998851,,,,,,,,,,,,,,,,,,,,,,,36.34501300001284,36.35882309998851,36.35882309998851,36.35882309998851,36.64461720001418,36.644862000015564,36.65904130000854,36.65904130000854,36.65904130000854,36.944627700024284,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,25,25,0,1.89999999999999,-1.89999999999999,1.89999999999999,-1.89999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.959009399986826,,,,,,,,,,,,,,,,,,,,,,,36.944989899988286,36.959009399986826,36.959009399986826,36.959009399986826,37.24465800001053,37.244908900000155,37.258999400015455,37.258999400015455,37.258999400015455,37.54459300002782,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,26,26,0,1.79999999999999,-1.79999999999999,1.79999999999999,-1.79999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55900940002175,,,,,,,,,,,,,,,,,,,,,,,37.54495720000705,37.55900940002175,37.55900940002175,37.55900940002175,37.844624800025485,37.84486840001773,37.85905540001113,37.85905540001113,37.85905540001113,38.129188299993984,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,27,27,0,1.69999999999999,-1.69999999999999,1.69999999999999,-1.69999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.14245799998753,,,,,,,,,,,,,,,,,,,,,,,38.12973410001723,38.14245799998753,38.14245799998753,38.14245799998753,38.42832960002124,38.428589800023474,38.44235480000498,38.44235480000498,38.44235480000498,38.72833140002331,38.44235480000498,38.44235480000498,38.44235480000498,38.742230399977416,38.742230399977416,38.742230399977416,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,28,28,0,1.59999999999999,-1.59999999999999,1.59999999999999,-1.59999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.742230399977416,,,,,,,,,,,,,,,,,,,,,,,38.728716999990866,38.742230399977416,38.742230399977416,38.742230399977416,39.0282303999993,39.02849050000077,39.04233889997704,39.04233889997704,39.04233889997704,39.3283443999826,39.04233889997704,39.04233889997704,39.04233889997704,39.342362699972,39.342362699972,39.342362699972,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,29,29,0,1.49999999999999,-1.49999999999998,1.49999999999999,-1.49999999999998,2.2,-2.2,-2.2,2.2,0,1,1,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.342362699972,,,,,,,,,,,,,,,,,,,,,,,39.32873050001217,39.342362699972,39.342362699972,39.342362699972,39.62844469997799,39.628703200025484,39.64232959999936,39.64232959999936,39.64232959999936,39.92844170000171,39.64232959999936,39.64232959999936,39.64232959999936,39.94229560001986,39.94229560001986,39.94229560001986,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,30,30,0,1.39999999999999,-1.39999999999998,1.39999999999999,-1.39999999999998,2.2,-2.2,-2.2,2.2,0,1,1,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.94229560001986,,,,,,,,,,,,,,,,,,,,,,,39.92882540001301,39.94229560001986,39.94229560001986,39.94229560001986,40.23194249998778,40.232490100024734,40.24366340000415,40.24366340000415,40.24366340000415,40.53224520001095,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,31,31,0,1.29999999999999,-1.29999999999998,1.29999999999999,-1.29999999999998,2.2,-2.2,-2.2,2.2,0,1,1,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.54356680001365,,,,,,,,,,,,,,,,,,,,,,,40.53306180000072,40.54356680001365,40.54356680001365,40.54356680001365,40.83212729997467,40.83266800001729,40.843553700018674,40.843553700018674,40.843553700018674,41.12912769999821,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,32,32,0,1.19999999999999,-1.19999999999998,1.19999999999999,-1.19999999999998,2.2,-2.2,-2.2,2.2,0,1,1,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.14258340001106,,,,,,,,,,,,,,,,,,,,,,,41.12964589998592,41.14258340001106,41.14258340001106,41.14258340001106,41.42807070002891,41.42832409997936,41.44231090001995,41.44231090001995,41.44231090001995,41.7282868999755,41.44231090001995,41.44231090001995,41.44231090001995,41.742321000027005,41.742321000027005,41.742321000027005,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,33,33,0,1.09999999999999,-1.09999999999998,1.09999999999999,-1.09999999999998,2.2,-2.2,-2.2,2.2,0,1,1,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.742321000027005,,,,,,,,,,,,,,,,,,,,,,,41.72866199997952,41.742321000027005,41.742321000027005,41.742321000027005,42.02830409997841,42.02855749998707,42.04232740000589,42.04232740000589,42.04232740000589,42.32834950002143,42.04232740000589,42.04232740000589,42.04232740000589,42.391839599993546,42.391839599993546,42.391839599993546,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,0,0,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.391839599993546,,,,42.38030780002009,42.391839599993546,42.391839599993546,42.391839599993546,42.62793860002421,42.62819529999979,42.6423075000057,42.6423075000057,42.6423075000057,42.94229640002595,42.94229640002595,42.94229640002595,42.92817530001048,,,,,,,,,,,,,,,,,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
Estimulo_1,1,1,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.94229640002595,,,,42.928553299978375,42.94229640002595,42.94229640002595,42.94229640002595,43.2333383000223,43.23398299998371,43.24301039997954,43.24301039997954,43.24301039997954,43.54244629997993,43.54244629997993,43.54244629997993,43.5286277999985,,,,,,,,,,,,,,,,,,,,,,,284399,001,2025-03-20_15h50.51.077,Estimulo_ICE,2024.2.4,59.98436808732614,2025-03-20 15h50.56.580611 -0300,
