3.8236 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
3.8242 	INFO 	Loaded monitor calibration from ['2025_01_21 12:22']
4.0419 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000015E4D756F70>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000015E4D756F10>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000015E4D837490>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.0419 	EXP 	window1: backgroundImage = ''
4.0419 	EXP 	window1: backgroundFit = 'none'
4.0503 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0516 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0529 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0545 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0558 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0568 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0579 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0593 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0601 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0609 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0621 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0632 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0643 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0655 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0666 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0677 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0689 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0698 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0708 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0721 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0731 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0734 	DEBUG 	Uploading Texture Font fontname to graphics card
4.0758 	DEBUG 	Upload of Texture Font fontname complete
4.0831 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0845 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0859 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0861 	DEBUG 	Uploading Texture Font fontname to graphics card
4.0870 	DEBUG 	Upload of Texture Font fontname complete
4.0888 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
4.0889 	EXP 	window1: recordFrameIntervals = False
