LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,key_resp_2.keys,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,key_resp_2.rt,key_resp_2.duration,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,thisRow.t,notes,salvar.started,salvar.stopped,codigo.started,codigo.stopped,trial.started,image.started,image_2.started,polygon.started,key_resp_2.started,text.started,trial.stopped,loop_2.key_resp_2.keys,trial_2.started,image_3.started,image_4.started,polygon_2.started,key_resp_3.started,text_2.started,trial_2.stopped,loop_2.key_resp_3.keys,loop_2.key_resp_3.rt,loop_2.key_resp_3.duration,loop_2.key_resp_2.rt,loop_2.key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_2,12,12,0,2.3,-2.3,2.3,-2.3,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,12,12,12,7.24917749999986,,,,,,7.2353219999999965,7.24917749999986,7.24917749999986,7.24917749999986,7.24917749999986,7.24917749999986,7.534877999999935,None,7.535127099999954,7.549386099999992,7.549386099999992,7.549386099999992,7.549386099999992,7.549386099999992,7.834927999999763,None,,,,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,13,13,0,2.4,-2.4,2.4,-2.4,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,13,13,13,7.8493155000001025,,,,,,7.835285799999838,7.8493155000001025,7.8493155000001025,7.8493155000001025,7.8493155000001025,7.8493155000001025,8.134971999999834,None,8.135239499999898,8.149331699999948,8.149331699999948,8.149331699999948,8.149331699999948,8.149331699999948,8.435014799999863,None,,,,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,14,14,0,2.5,-2.5,2.5,-2.5,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,14,14,14,8.449329399999897,,,,,,8.43537329999981,8.449329399999897,8.449329399999897,8.449329399999897,8.449329399999897,8.449329399999897,8.734929400000055,None,8.735177399999884,8.749346199999763,8.749346199999763,8.749346199999763,8.749346199999763,8.749346199999763,9.03496559999985,None,,,,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,15,15,0,2.6,-2.6,2.6,-2.6,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,15,15,15,9.049340799999754,,,,,,9.035346499999832,9.049340799999754,9.049340799999754,9.049340799999754,9.049340799999754,9.049340799999754,9.334967499999948,None,9.33521329999985,9.34925370000019,9.34925370000019,9.34925370000019,9.34925370000019,9.34925370000019,9.634998800000176,None,,,,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,16,16,0,2.7,-2.7,2.7,-2.7,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,16,16,16,9.64933209999981,,,,,,9.635353699999996,9.64933209999981,9.64933209999981,9.64933209999981,9.64933209999981,9.64933209999981,9.93498180000006,None,9.935231299999941,9.949329099999886,9.949329099999886,9.949329099999886,9.949329099999886,9.949329099999886,10.2349506999999,None,,,,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,17,17,0,2.8,-2.8,2.8,-2.8,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,17,17,17,10.249370800000179,,,,,,10.235330900000008,10.249370800000179,10.249370800000179,10.249370800000179,10.249370800000179,10.249370800000179,10.534942799999953,None,10.535214200000155,10.549388999999792,10.549388999999792,10.549388999999792,10.549388999999792,10.549388999999792,10.834932499999923,None,,,,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,18,18,0,2.9,-2.9,2.9,-2.9,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,18,18,18,10.849297799999931,,,,,,10.835287599999901,10.849297799999931,10.849297799999931,10.849297799999931,10.849297799999931,10.849297799999931,11.134928999999829,None,11.135173600000144,11.149322299999767,11.149322299999767,11.149322299999767,11.149322299999767,11.149322299999767,11.434928799999852,None,,,,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,19,19,0,3,-3,3,-3,2.2,-2.2,-2.2,2.2,['right'],None,,,[0.026001800000358344],[0.16915229999995063],0,0,0,1,,,,,0,19,19,19,11.4493109,,,,,,11.43530729999975,11.4493109,11.4493109,11.4493109,11.4493109,11.4493109,11.734983499999998,['right'],11.735257199999978,11.749355599999944,11.749355599999944,11.749355599999944,11.749355599999944,11.749355599999944,12.034897600000022,None,,,[0.026001800000358344],[0.16915229999995063],989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,20,20,0,3.1,-3.1,3.1,-3.1,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,20,20,20,12.049331000000166,,,,,,12.03526150000016,12.049331000000166,12.049331000000166,12.049331000000166,12.049331000000166,12.049331000000166,12.33496009999999,None,12.335207300000093,12.349317700000029,12.349317700000029,12.349317700000029,12.349317700000029,12.349317700000029,12.63489699999991,None,,,,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,21,21,0,3.2,-3.2,3.2,-3.2,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,21,21,21,12.649437000000034,,,,,,12.635276599999997,12.649437000000034,12.649437000000034,12.649437000000034,12.649437000000034,12.649437000000034,12.93496550000009,None,12.935213700000077,12.949370100000124,12.949370100000124,12.949370100000124,12.949370100000124,12.949370100000124,13.235201099999813,None,,,,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,22,22,0,3.3,-3.3,3.3,-3.3,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,22,22,22,13.249384799999916,,,,,,13.235575600000175,13.249384799999916,13.249384799999916,13.249384799999916,13.249384799999916,13.249384799999916,13.534935199999836,None,13.535184700000173,13.549312199999804,13.549312199999804,13.549312199999804,13.549312199999804,13.549312199999804,13.834700399999747,None,,,,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,23,23,0,3.4,-3.4,3.4,-3.4,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,23,23,23,13.849339800000052,,,,,,13.835053799999969,13.849339800000052,13.849339800000052,13.849339800000052,13.849339800000052,13.849339800000052,14.134939099999883,None,14.13518780000004,14.14941970000018,14.14941970000018,14.14941970000018,14.14941970000018,14.14941970000018,14.434787099999994,None,,,,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,24,24,0,3.5,-3.5,3.5,-3.5,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,24,24,24,14.449321499999769,,,,,,14.435146400000122,14.449321499999769,14.449321499999769,14.449321499999769,14.449321499999769,14.449321499999769,14.734902799999873,None,14.735147999999754,14.749142900000152,14.749142900000152,14.749142900000152,14.749142900000152,14.749142900000152,15.034968800000115,None,,,,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,25,25,0,3.6,-3.6,3.6,-3.6,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,25,25,25,15.049281600000086,,,,,,15.03532640000003,15.049281600000086,15.049281600000086,15.049281600000086,15.049281600000086,15.049281600000086,15.334898600000088,None,15.335145999999895,15.3493454999998,15.3493454999998,15.3493454999998,15.3493454999998,15.3493454999998,15.634932999999819,None,,,,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,26,26,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,26,26,26,15.649277699999857,,,,,,15.635286899999755,15.649277699999857,15.649277699999857,15.649277699999857,15.649277699999857,15.649277699999857,15.934823600000072,None,15.935056599999825,15.94930579999982,15.94930579999982,15.94930579999982,15.94930579999982,15.94930579999982,16.23493439999993,None,,,,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,27,27,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,27,27,27,16.249352499999986,,,,,,16.235315099999752,16.249352499999986,16.249352499999986,16.249352499999986,16.249352499999986,16.249352499999986,16.534895499999948,None,16.535143399999924,16.54935680000017,16.54935680000017,16.54935680000017,16.54935680000017,16.54935680000017,16.83488290000014,None,,,,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,28,28,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,28,28,28,16.849101100000098,,,,,,16.83524149999994,16.849101100000098,16.849101100000098,16.849101100000098,16.849101100000098,16.849101100000098,17.134922799999913,None,17.13517210000009,17.149299900000187,17.149299900000187,17.149299900000187,17.149299900000187,17.149299900000187,17.43496899999991,None,,,,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,29,29,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,None,['right'],[0.21391250000033324],[None],,,0,0,0,1,,,,,0,29,29,29,17.449275500000113,,,,,,17.435325899999953,17.449275500000113,17.449275500000113,17.449275500000113,17.449275500000113,17.449275500000113,17.734912599999916,None,17.73516359999985,17.74936600000001,17.74936600000001,17.74936600000001,17.74936600000001,17.74936600000001,18.034779199999775,['right'],[0.21391250000033324],[None],,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
Estimulo_2,30,30,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,None,None,,,,,0,0,0,1,,,,,0,30,30,30,18.04942459999984,,,,,,18.03516589999981,18.04942459999984,18.04942459999984,18.04942459999984,18.04942459999984,18.04942459999984,18.334875099999863,None,18.335127100000136,18.349307399999816,18.349307399999816,18.349307399999816,18.349307399999816,18.349307399999816,18.63488839999991,None,,,,,989736,001,2025-03-26_15h58.57.517,Estimulo_ICE,2024.2.4,59.87572195155068,2025-03-26 15h59.01.870830 -0300,
,31,31,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,,,,,,,,,,,,,,,0,31,31,31,18.649301299999934,,,,,,18.63526610000008,18.649301299999934,18.649301299999934,18.649301299999934,18.649301299999934,18.649301299999934,,,,,,,,,,,,,,,,,,,,,,
