LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,key_resp_6.keys,key_resp_7.keys,key_resp_6.rt,key_resp_6.duration,key_resp_7.rt,key_resp_7.duration,key_resp_4.keys,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,key_resp_4.rt,key_resp_4.duration,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial_5.started,image_9.started,polygon_6.started,image_10.started,key_resp_6.started,trial_5.stopped,loop_12.key_resp_6.keys,trial_6.started,image_11.started,image_12.started,polygon_7.started,key_resp_7.started,trial_6.stopped,loop_12.key_resp_7.keys,loop_12.key_resp_6.rt,loop_12.key_resp_6.duration,loop_12.key_resp_7.rt,loop_12.key_resp_7.duration,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,key_resp_4.started,trial_3.stopped,loop_7.key_resp_4.keys,trial_4.started,image_7.started,image_8.started,polygon_4.started,key_resp_5.started,image_7.stopped,image_8.stopped,polygon_4.stopped,key_resp_5.stopped,trial_4.stopped,loop_7.key_resp_5.keys,loop_7.key_resp_5.rt,loop_7.key_resp_5.duration,image_5.stopped,image_6.stopped,polygon_3.stopped,key_resp_4.stopped,loop_7.key_resp_4.rt,loop_7.key_resp_4.duration,loop_9.key_resp_6.keys,loop_9.key_resp_6.rt,loop_9.key_resp_6.duration,loop_9.key_resp_7.keys,loop_9.key_resp_7.rt,loop_9.key_resp_7.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_12,20,20,0,2.2,-2.2,-2.2,2.2,3.09999999999998,-3.09999999999998,3.09999999999998,-3.09999999999998,None,None,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,12.050738200000069,,,,12.036453700000038,12.050738200000069,12.050738200000069,12.050738200000069,12.050738200000069,12.336285100000168,None,12.33653100000015,12.350701300000082,12.350701300000082,12.350701300000082,12.350701300000082,12.636111200000187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_12,21,21,0,2.2,-2.2,-2.2,2.2,3.19999999999998,-3.19999999999998,3.19999999999998,-3.19999999999998,None,None,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,12.650809600000002,,,,12.63647230000015,12.650809600000002,12.650809600000002,12.650809600000002,12.650809600000002,12.936139100000219,None,12.936387400000058,12.950728200000185,12.950728200000185,12.950728200000185,12.950728200000185,13.236253400000123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_12,22,22,0,2.2,-2.2,-2.2,2.2,3.29999999999998,-3.29999999999998,3.29999999999998,-3.29999999999998,None,None,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,13.250815700000203,,,,13.236605200000213,13.250815700000203,13.250815700000203,13.250815700000203,13.250815700000203,13.536116300000003,None,13.536361800000122,13.550699800000075,13.550699800000075,13.550699800000075,13.550699800000075,13.836356100000103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_12,23,23,0,2.2,-2.2,-2.2,2.2,3.39999999999998,-3.39999999999998,3.39999999999998,-3.39999999999998,None,None,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,13.850749700000051,,,,13.836709900000187,13.850749700000051,13.850749700000051,13.850749700000051,13.850749700000051,14.136235700000043,None,14.136481800000183,14.150786700000026,14.150786700000026,14.150786700000026,14.150786700000026,14.436137600000166,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_12,24,24,0,2.2,-2.2,-2.2,2.2,3.49999999999998,-3.49999999999998,3.49999999999998,-3.49999999999998,None,None,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,14.450728200000185,,,,14.43649500000015,14.450728200000185,14.450728200000185,14.450728200000185,14.450728200000185,14.736357200000157,None,14.736601100000144,14.75064610000004,14.75064610000004,14.75064610000004,14.75064610000004,15.036240700000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_12,25,25,0,2.2,-2.2,-2.2,2.2,3.59999999999998,-3.59999999999998,3.59999999999998,-3.59999999999998,None,None,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,15.050743900000043,,,,15.036595900000066,15.050743900000043,15.050743900000043,15.050743900000043,15.050743900000043,15.336217400000123,None,15.336462100000062,15.35085220000019,15.35085220000019,15.35085220000019,15.35085220000019,15.63622690000011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_12,26,26,0,2.2,-2.2,-2.2,2.2,3.69999999999998,-3.69999999999998,3.69999999999998,-3.69999999999998,None,None,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,15.650805900000023,,,,15.636577100000068,15.650805900000023,15.650805900000023,15.650805900000023,15.650805900000023,15.936284900000146,None,15.93653200000017,15.950719400000025,15.950719400000025,15.950719400000025,15.950719400000025,16.2362720000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_12,27,27,0,2.2,-2.2,-2.2,2.2,3.79999999999998,-3.79999999999998,3.79999999999998,-3.79999999999998,None,None,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,16.25072390000014,,,,16.236625100000083,16.25072390000014,16.25072390000014,16.25072390000014,16.25072390000014,16.5363198,None,16.536567400000195,16.550742300000138,16.550742300000138,16.550742300000138,16.550742300000138,16.836237500000152,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_12,28,28,0,2.2,-2.2,-2.2,2.2,3.89999999999998,-3.89999999999998,3.89999999999998,-3.89999999999998,None,None,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,16.850796400000036,,,,16.83659690000013,16.850796400000036,16.850796400000036,16.850796400000036,16.850796400000036,17.13619400000016,None,17.136442500000157,17.150718400000187,17.150718400000187,17.150718400000187,17.150718400000187,17.43623660000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_12,29,29,0,2.2,-2.2,-2.2,2.2,3.99999999999998,-3.99999999999998,3.99999999999998,-3.99999999999998,None,None,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,17.45061970000006,,,,17.43659760000014,17.45061970000006,17.45061970000006,17.45061970000006,17.45061970000006,17.73643630000015,None,17.736683100000164,17.750628200000165,17.750628200000165,17.750628200000165,17.750628200000165,18.036388400000078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_12,30,30,0,2.2,-2.2,-2.2,2.2,4.09999999999998,-4.09999999999998,4.09999999999998,-4.09999999999998,None,None,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,18.050728000000163,,,,18.0367540000002,18.050728000000163,18.050728000000163,18.050728000000163,18.050728000000163,18.336234400000194,None,18.3364818,18.3506883,18.3506883,18.3506883,18.3506883,18.636321100000032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_12,31,31,0,2.2,-2.2,-2.2,2.2,4.19999999999998,-4.19999999999998,4.19999999999998,-4.19999999999998,None,None,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,18.650599600000078,,,,18.636678400000164,18.650599600000078,18.650599600000078,18.650599600000078,18.650599600000078,18.93617500000005,None,18.936423800000057,18.95079520000013,18.95079520000013,18.95079520000013,18.95079520000013,19.236278400000174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_12,32,32,0,2.2,-2.2,-2.2,2.2,4.29999999999998,-4.29999999999998,4.29999999999998,-4.29999999999998,None,None,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,19.250620800000206,,,,19.236645800000133,19.250620800000206,19.250620800000206,19.250620800000206,19.250620800000206,19.536306500000137,None,19.536555200000066,19.550557400000116,19.550557400000116,19.550557400000116,19.550557400000116,19.83625330000018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_12,33,33,0,2.2,-2.2,-2.2,2.2,4.39999999999998,-4.39999999999998,4.39999999999998,-4.39999999999998,None,None,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,19.850776900000028,,,,19.83660800000007,19.850776900000028,19.850776900000028,19.850776900000028,19.850776900000028,20.13610390000008,None,20.136352800000168,20.15069070000004,20.15069070000004,20.15069070000004,20.15069070000004,20.436086800000112,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_12,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.44104090000019,20.450756300000194,21.936211900000217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,0,0,0,2.2,-2.2,-2.2,2.2,4.4,-4.4,4.4,-4.4,,,,,,,None,['up'],[0.19547450000004574],[None],,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,22.033759800000098,,21.936328500000172,21.93670770000017,,,,,,,,,,,,,,,,,,,,,,22.020889000000125,22.033759800000098,22.033759800000098,22.033759800000098,22.033759800000098,22.23682050000002,None,22.23706170000014,22.250607000000173,22.250607000000173,22.250607000000173,22.250607000000173,22.550658900000144,22.550658900000144,22.550658900000144,22.550658900000144,22.53669980000018,['up'],[0.19547450000004574],[None],,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,1,1,0,2.2,-2.2,-2.2,2.2,4.3,-4.3,4.3,-4.3,,,,,,,None,['up'],[0.20135189999996328],[None],,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,22.550658900000144,,,,,,,,,,,,,,,,,,,,,,,,,22.537113500000032,22.550658900000144,22.550658900000144,22.550658900000144,22.550658900000144,22.839037700000063,None,22.839516400000093,22.851648100000148,22.851648100000148,22.851648100000148,22.851648100000148,,,,,23.136972900000046,['up'],[0.20135189999996328],[None],,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,2,2,0,2.2,-2.2,-2.2,2.2,4.2,-4.2,4.2,-4.2,,,,,,,['right'],['right'],[0.2593739999999798],[None],[0.2623145000000022],[None],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,23.150654700000132,,,,,,,,,,,,,,,,,,,,,,,,,23.137460300000157,23.150654700000132,23.150654700000132,23.150654700000132,23.150654700000132,23.436614899999995,['right'],23.43690760000004,23.450662000000193,23.450662000000193,23.450662000000193,23.450662000000193,23.75063450000016,23.75063450000016,23.75063450000016,23.75063450000016,23.736515400000144,['right'],[0.2593739999999798],[None],23.450662000000193,23.450662000000193,23.450662000000193,23.450662000000193,[0.2623145000000022],[None],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,3,3,0,2.2,-2.2,-2.2,2.2,4.1,-4.1,4.1,-4.1,,,,,,,['right'],['right'],[0.1309123000000909],[0.11162699999999859],[0.19144329999994625],[None],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,23.75063450000016,,,,,,,,,,,,,,,,,,,,,,,,,23.736927200000082,23.75063450000016,23.75063450000016,23.75063450000016,23.75063450000016,24.036876500000062,['right'],24.037167900000213,24.050724300000184,24.050724300000184,24.050724300000184,24.050724300000184,24.35069230000022,24.35069230000022,24.35069230000022,24.35069230000022,24.336443400000007,['right'],[0.1309123000000909],[0.11162699999999859],24.050724300000184,24.050724300000184,24.050724300000184,24.050724300000184,[0.19144329999994625],[None],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,4,4,0,2.2,-2.2,-2.2,2.2,4,-4,4,-4,,,,,,,['right'],None,,,[0.07008300000006784],[0.10470830000008391],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,24.35069230000022,,,,,,,,,,,,,,,,,,,,,,,,,24.336854700000004,24.35069230000022,24.35069230000022,24.35069230000022,24.35069230000022,24.636674700000185,['right'],24.636956100000134,24.650572900000043,24.650572900000043,24.650572900000043,24.650572900000043,24.950756400000046,24.950756400000046,24.950756400000046,24.950756400000046,24.936771399999998,None,,,24.650572900000043,24.650572900000043,24.650572900000043,24.650572900000043,[0.07008300000006784],[0.10470830000008391],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,5,5,0,2.2,-2.2,-2.2,2.2,3.9,-3.9,3.9,-3.9,,,,,,,None,None,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,24.950756400000046,,,,,,,,,,,,,,,,,,,,,,,,,24.937150900000006,24.950756400000046,24.950756400000046,24.950756400000046,24.950756400000046,25.23658350000005,None,25.236837500000092,25.250749300000052,25.250749300000052,25.250749300000052,25.250749300000052,25.550638300000173,25.550638300000173,25.550638300000173,25.550638300000173,25.53665990000013,None,,,25.250749300000052,25.250749300000052,25.250749300000052,25.250749300000052,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,6,6,0,2.2,-2.2,-2.2,2.2,3.8,-3.8,3.8,-3.8,,,,,,,None,None,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,25.550638300000173,,,,,,,,,,,,,,,,,,,,,,,,,25.53703870000004,25.550638300000173,25.550638300000173,25.550638300000173,25.550638300000173,25.836790800000017,None,25.837058900000102,25.850628900000174,25.850628900000174,25.850628900000174,25.850628900000174,26.15064940000002,26.15064940000002,26.15064940000002,26.15064940000002,26.136824200000092,None,,,25.850628900000174,25.850628900000174,25.850628900000174,25.850628900000174,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,7,7,0,2.2,-2.2,-2.2,2.2,3.7,-3.7,3.7,-3.7,,,,,,,None,None,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,26.15064940000002,,,,,,,,,,,,,,,,,,,,,,,,,26.13720350000017,26.15064940000002,26.15064940000002,26.15064940000002,26.15064940000002,26.436777900000152,None,26.437031800000113,26.45074560000012,26.45074560000012,26.45074560000012,26.45074560000012,26.750669600000037,26.750669600000037,26.750669600000037,26.750669600000037,26.73669820000009,None,,,26.45074560000012,26.45074560000012,26.45074560000012,26.45074560000012,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,8,8,0,2.2,-2.2,-2.2,2.2,3.6,-3.6,3.6,-3.6,,,,,,,None,None,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,26.750669600000037,,,,,,,,,,,,,,,,,,,,,,,,,26.73707780000018,26.750669600000037,26.750669600000037,26.750669600000037,26.750669600000037,27.036607600000025,None,27.03687190000005,27.050631300000077,27.050631300000077,27.050631300000077,27.050631300000077,27.350735000000213,27.350735000000213,27.350735000000213,27.350735000000213,27.33661210000014,None,,,27.050631300000077,27.050631300000077,27.050631300000077,27.050631300000077,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,9,9,0,2.2,-2.2,-2.2,2.2,3.5,-3.5,3.5,-3.5,,,,,,,"['up', 'up']",['up'],[0.17814129999987927],[0.08006079999995563],"[0.006638300000076924, 0.2467025000000831]","[0.11942019999992226, None]",0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,27.350735000000213,,,,,,,,,,,,,,,,,,,,,,,,,27.336991600000147,27.350735000000213,27.350735000000213,27.350735000000213,27.350735000000213,27.63668920000009,"['up', 'up']",27.636984100000063,27.650740300000052,27.650740300000052,27.650740300000052,27.650740300000052,27.950740400000086,27.950740400000086,27.950740400000086,27.950740400000086,27.93645790000005,['up'],[0.17814129999987927],[0.08006079999995563],27.650740300000052,27.650740300000052,27.650740300000052,27.650740300000052,"[0.006638300000076924, 0.2467025000000831]","[0.11942019999992226, None]",,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,10,10,0,2.2,-2.2,-2.2,2.2,3.39999999999999,-3.39999999999999,3.39999999999999,-3.39999999999999,,,,,,,['up'],['up'],[0.08300769999982549],[0.07242540000015651],[0.1107737999998335],[0.07171360000006644],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,27.950740400000086,,,,,,,,,,,,,,,,,,,,,,,,,27.936882100000048,27.950740400000086,27.950740400000086,27.950740400000086,27.950740400000086,28.236683200000016,['up'],28.236961199999996,28.250639900000124,28.250639900000124,28.250639900000124,28.250639900000124,28.55062020000014,28.55062020000014,28.55062020000014,28.55062020000014,28.53680660000009,['up'],[0.08300769999982549],[0.07242540000015651],28.250639900000124,28.250639900000124,28.250639900000124,28.250639900000124,[0.1107737999998335],[0.07171360000006644],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,11,11,0,2.2,-2.2,-2.2,2.2,3.29999999999999,-3.29999999999999,3.29999999999999,-3.29999999999999,,,,,,,['up'],['up'],[0.09021340000003875],[0.08849879999979748],[0.09417340000004515],[0.08005830000001879],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,28.55062020000014,,,,,,,,,,,,,,,,,,,,,,,,,28.53721910000013,28.55062020000014,28.55062020000014,28.55062020000014,28.55062020000014,28.836449700000003,['up'],28.836728500000163,28.850709300000062,28.850709300000062,28.850709300000062,28.850709300000062,29.150626000000102,29.150626000000102,29.150626000000102,29.150626000000102,29.1364887000002,['up'],[0.09021340000003875],[0.08849879999979748],28.850709300000062,28.850709300000062,28.850709300000062,28.850709300000062,[0.09417340000004515],[0.08005830000001879],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,12,12,0,2.2,-2.2,-2.2,2.2,3.19999999999999,-3.19999999999999,3.19999999999999,-3.19999999999999,,,,,,,['up'],['right'],[0.1788573000001179],[0.07132809999984602],[0.10244289999991452],[0.08906260000003385],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,29.150626000000102,,,,,,,,,,,,,,,,,,,,,,,,,29.136898700000074,29.150626000000102,29.150626000000102,29.150626000000102,29.150626000000102,29.437236100000064,['up'],29.43752110000014,29.45059850000007,29.45059850000007,29.45059850000007,29.45059850000007,29.750485400000116,29.750485400000116,29.750485400000116,29.750485400000116,29.736627,['right'],[0.1788573000001179],[0.07132809999984602],29.45059850000007,29.45059850000007,29.45059850000007,29.45059850000007,[0.10244289999991452],[0.08906260000003385],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,13,13,0,2.2,-2.2,-2.2,2.2,3.09999999999999,-3.09999999999999,3.09999999999999,-3.09999999999999,,,,,,,['right'],['up'],[0.08269159999986186],[0.07226869999999508],[0.11134839999999713],[0.10296789999983957],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,29.750485400000116,,,,,,,,,,,,,,,,,,,,,,,,,29.737040000000206,29.750485400000116,29.750485400000116,29.750485400000116,29.750485400000116,30.036789500000168,['right'],30.03708040000015,30.050650600000154,30.050650600000154,30.050650600000154,30.050650600000154,30.350592300000017,30.350592300000017,30.350592300000017,30.350592300000017,30.336765600000035,['up'],[0.08269159999986186],[0.07226869999999508],30.050650600000154,30.050650600000154,30.050650600000154,30.050650600000154,[0.11134839999999713],[0.10296789999983957],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,14,14,0,2.2,-2.2,-2.2,2.2,2.99999999999999,-2.99999999999999,2.99999999999999,-2.99999999999999,,,,,,,['up'],None,,,[0.006714299999885043],[0.07932230000005802],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,30.350592300000017,,,,,,,,,,,,,,,,,,,,,,,,,30.33716010000012,30.350592300000017,30.350592300000017,30.350592300000017,30.350592300000017,30.636648800000103,['up'],30.636928300000136,30.650541800000155,30.650541800000155,30.650541800000155,30.650541800000155,30.950630300000057,30.950630300000057,30.950630300000057,30.950630300000057,30.936655700000074,None,,,30.650541800000155,30.650541800000155,30.650541800000155,30.650541800000155,[0.006714299999885043],[0.07932230000005802],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,15,15,0,2.2,-2.2,-2.2,2.2,2.89999999999999,-2.89999999999999,2.89999999999999,-2.89999999999999,,,,,,,None,None,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,30.950630300000057,,,,,,,,,,,,,,,,,,,,,,,,,30.937039600000162,30.950630300000057,30.950630300000057,30.950630300000057,30.950630300000057,31.23656760000017,None,31.23683250000022,31.250726400000076,31.250726400000076,31.250726400000076,31.250726400000076,31.5506355,31.5506355,31.5506355,31.5506355,31.536464400000114,None,,,31.250726400000076,31.250726400000076,31.250726400000076,31.250726400000076,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,16,16,0,2.2,-2.2,-2.2,2.2,2.79999999999999,-2.79999999999999,2.79999999999999,-2.79999999999999,,,,,,,None,None,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,31.5506355,,,,,,,,,,,,,,,,,,,,,,,,,31.536846100000048,31.5506355,31.5506355,31.5506355,31.5506355,31.836686800000052,None,31.836946900000157,31.850596500000165,31.850596500000165,31.850596500000165,31.850596500000165,32.150622900000144,32.150622900000144,32.150622900000144,32.150622900000144,32.13665970000011,None,,,31.850596500000165,31.850596500000165,31.850596500000165,31.850596500000165,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
