17.5532 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
17.5539 	INFO 	Loaded monitor calibration from ['2025_03_11 15:24']
18.2320 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001C9BB7A5540>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001C9BB7A5480>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001C9B3AD4880>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.2320 	EXP 	window1: backgroundImage = ''
18.2320 	EXP 	window1: backgroundFit = 'none'
18.2390 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2398 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2406 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2416 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2426 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2430 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2439 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2449 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2452 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2456 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2466 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2475 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2483 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2491 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2497 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2505 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2513 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2518 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2524 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2534 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2538 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2542 	DEBUG 	Uploading Texture Font fontname to graphics card
18.2563 	DEBUG 	Upload of Texture Font fontname complete
18.2626 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2639 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2649 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2652 	DEBUG 	Uploading Texture Font fontname to graphics card
18.2660 	DEBUG 	Upload of Texture Font fontname complete
